STEVAL-MKI251A (LSM6DSV320X)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
107	-530	827
105	-528	827
106	-515	826
107	-519	826
107	-525	824
106	-525	826
106	-522	829
106	-516	828
106	-522	827
108	-524	827
108	-520	824
107	-531	823
105	-535	826
104	-525	826
108	-523	826
109	-520	826
103	-519	827
104	-526	831
107	-517	826
104	-511	823
111	-524	826
108	-529	831
102	-516	830
110	-511	823
112	-523	825
113	-523	828
111	-520	827
106	-520	826
108	-517	827
109	-512	829
107	-513	829
108	-522	824
109	-519	826
107	-513	830
106	-521	826
108	-525	827
108	-518	828
107	-518	828
107	-526	828
108	-521	827
111	-518	828
110	-520	825
107	-520	828
108	-522	825
108	-525	820
106	-518	829
106	-511	828
106	-517	832
109	-516	833
110	-513	827
109	-515	831
110	-512	833
109	-508	831
110	-511	830
110	-511	833
106	-509	833
108	-514	833
112	-505	831
106	-509	829
102	-523	837
108	-507	831
110	-512	830
107	-518	839
106	-503	831
110	-507	828
109	-511	833
108	-511	834
106	-510	835
107	-504	834
115	-509	837
116	-512	834
118	-501	832
113	-500	835
106	-508	831
105	-518	843
107	-508	841
113	-497	831
111	-511	839
109	-502	828
104	-506	837
102	-514	845
108	-497	831
113	-507	834
121	-504	836
111	-496	838
103	-508	836
120	-503	832
121	-497	833
109	-506	836
105	-507	838
106	-500	838
107	-501	842
110	-500	827
113	-497	824
108	-512	841
103	-510	843
109	-502	835
111	-511	835
110	-501	838
110	-500	835
108	-500	840
110	-494	836
111	-513	833
112	-495	841
109	-490	838
109	-513	838
113	-498	837
108	-504	835
108	-506	837
109	-499	835
109	-500	836
110	-492	838
108	-507	837
111	-505	836
113	-487	838
111	-501	834
108	-508	838
111	-498	842
110	-501	836
108	-500	834
114	-493	837
113	-500	841
109	-501	839
106	-517	837
108	-510	838
110	-487	832
108	-505	837
113	-501	843
109	-491	836
106	-505	838
109	-502	839
107	-500	837
111	-503	837
110	-502	839
108	-497	841
111	-497	838
111	-500	836
109	-499	839
108	-498	839
107	-497	837
108	-499	838
110	-499	838
109	-501	838
108	-501	835
108	-499	836
107	-506	840
109	-500	836
110	-490	838
110	-495	841
113	-499	837
110	-498	841
108	-501	839
109	-505	836
109	-495	848
112	-492	849
110	-498	840
110	-490	838
114	-493	838
108	-505	839
108	-498	837
114	-486	838
110	-490	840
109	-503	839
112	-501	839
111	-495	842
109	-496	841
111	-499	838
111	-499	840
108	-493	841
109	-494	839
110	-494	838
108	-496	842
109	-496	842
112	-488	838
110	-496	841
108	-500	842
110	-492	841
111	-493	839
110	-498	841
113	-498	840
113	-495	838
109	-495	840
109	-494	842
108	-499	850
112	-500	841
117	-488	832
111	-487	845
108	-490	843
109	-492	839
110	-496	842
110	-495	842
111	-490	839
111	-494	840
108	-499	844
109	-491	840
110	-494	839
111	-498	841
111	-496	841
110	-497	840
110	-493	839
108	-498	843
109	-495	839
110	-491	839
109	-496	842
108	-493	837
107	-497	842
109	-494	843
111	-493	835
111	-497	842
110	-496	842
109	-499	837
109	-494	842
108	-498	839
109	-499	835
109	-505	843
112	-500	841
110	-490	834
107	-497	846
111	-485	841
108	-492	835
110	-505	846
110	-490	841
107	-495	840
115	-499	844
118	-482	843
110	-487	841
107	-484	842
117	-478	848
120	-485	835
110	-480	838
104	-503	841
114	-510	814
114	-513	826
101	-515	844
101	-516	838
108	-517	826
107	-508	826
97	-543	835
96	-521	825
95	-532	827
102	-505	832
97	-527	833
87	-578	822
86	-517	818
62	-547	830
-10	-487	852
-146	-687	896
-281	-824	836
-477	-839	857
-590	-692	815
-728	14	590
-893	-212	783
-437	-373	799
-164	43	566
-302	-501	775
-104	-679	741
-107	-206	812
-114	-43	936
-250	-377	873
-322	-1376	1456
616	-1833	1650
943	-762	998
-8	-105	99
-511	-371	174
-474	-20	1401
-756	-303	1317
-853	-618	532
-478	-28	455
-599	-341	464
-883	-1032	361
-875	-854	59
-996	163	105
-585	-62	636
-223	-590	667
-809	13	159
-1344	-569	-47
-1299	-604	-70
-856	-434	258
-674	-592	515
-901	-520	269
-1045	-922	225
-1048	-438	261
-769	-750	515
-671	-385	464
-611	-236	566
-914	-268	590
-2097	443	-54
-1970	-1234	-72
-984	1614	-505
-1038	4068	-324
-934	375	414
-679	-529	8
-772	-368	-89
-699	-779	-167
-642	-515	-132
-595	-456	61
-561	-205	-84
-667	-395	-41
-839	-462	7
-991	-586	34
-938	-603	3
-877	-446	34
-878	-394	36
-828	-344	19
-843	-568	8
-776	-889	12
-684	-1028	158
-650	-838	92
-622	-680	184
-667	-607	348
-761	-545	336
-883	-435	336
-911	-261	244
-895	-169	274
-824	-110	247
-791	-99	241
-801	-192	234
-838	-285	180
-1014	-351	210
-1171	-412	18
-1627	-432	-69
-1811	-604	-259
-1392	-683	-294
-1174	-990	-19
-990	-973	-45
-737	-728	-107
-628	-836	-187
-674	-536	-158
-692	-661	-164
-723	-351	-43
-678	-319	7
-623	-459	25
-679	-279	124
