A_X [mg]	A_Y [mg]	A_Z [mg]
-388	-1274	-75
-376	-1240	-89
-359	-1230	-127
-303	-1317	-166
-301	-1417	-166
-129	-1381	-221
173	-876	-316
311	-904	-434
164	-983	-336
-158	-1185	-157
-230	-1452	-83
-332	-1408	-141
-423	-1401	-46
-476	-1354	32
-476	-1372	-63
-653	-1618	32
-836	-1700	251
-988	-1449	537
-964	-1169	601
-795	-1121	589
-601	-1213	321
-531	-1331	126
-498	-1789	113
-457	-1886	90
-381	-1693	-48
-278	-1463	-127
-401	-1328	-148
-433	-1318	-171
-254	-1271	-186
-134	-1182	-182
-48	-1019	-174
18	-699	-138
16	-711	-149
-3	-715	-171
-210	-937	-88
-336	-1325	6
-417	-1519	-28
-435	-1586	22
-433	-1585	19
-435	-1775	-110
-596	-1926	103
-762	-1635	443
-749	-1304	584
-745	-1189	595
-604	-1108	642
-481	-1097	567
-470	-1162	408
-554	-1613	274
-556	-1801	71
-414	-1695	-64
-297	-1497	-86
-294	-1505	-113
-316	-1494	-194
-297	-1408	-207
-227	-1240	-179
-101	-1165	-172
114	-808	-187
173	-758	-228
170	-787	-213
-65	-1036	-174
-296	-1386	-56
-324	-1473	-60
-375	-1552	-13
-422	-1599	80
-452	-1624	38
-572	-1837	88
-792	-1781	426
-803	-1425	576
-726	-1185	643
-640	-1038	694
-672	-1114	567
-614	-1176	328
-539	-1602	223
-439	-1754	81
-381	-1727	-33
-340	-1574	-103
-325	-1508	-157
-323	-1461	-182
-312	-1492	-182
-322	-1416	-205
-186	-1302	-228
207	-883	-216
515	-767	-293
355	-809	-321
-180	-1177	-224
-256	-1327	-124
-256	-1376	-100
-409	-1562	-95
-541	-1689	-38
-618	-1858	-57
-855	-1989	207
-961	-1721	682
-705	-1484	964
-354	-1220	781
-366	-1221	615
-469	-1168	413
-514	-1146	224
-559	-1599	180
-567	-1662	110
-501	-1630	-14
-434	-1486	-114
-492	-1493	-205
-422	-1486	-216
-271	-1389	-169
-50	-1242	-140
104	-1092	-241
356	-813	-325
388	-857	-321
40	-1009	-288
-145	-1274	-224
-306	-1555	-95
-426	-1639	-28
-473	-1645	68
-435	-1612	125
-513	-1598	84
-712	-1767	439
-765	-1636	661
-686	-1347	676
-621	-1081	551
-658	-1197	446
-622	-1141	246
-565	-1416	121
-569	-1692	68
-515	-1614	12
-412	-1509	-58
-423	-1427	-148
-440	-1408	-197
-380	-1407	-205
-301	-1371	-167
-268	-1341	-157
-47	-1176	-184
190	-852	-186
241	-809	-201
136	-825	-181
-119	-1102	-107
-306	-1354	5
-308	-1421	13
-327	-1471	70
-412	-1499	32
-481	-1777	1
-928	-2046	294
-1073	-1592	445
-748	-1338	599
-707	-1154	486
-837	-1324	299
-713	-1148	210
-534	-1376	132
-436	-1505	113
-437	-1497	66
-418	-1443	-29
-382	-1387	-139
-364	-1339	-180
-308	-1308	-177
-258	-1283	-154
-253	-1259	-159
-27	-1064	-172
255	-753	-169
324	-771	-205
44	-1004	-151
-215	-1414	-79
-266	-1550	-59
-349	-1459	-77
-413	-1404	-5
-455	-1403	-57
-522	-1589	-107
-786	-1662	185
-1010	-1555	557
-944	-1356	616
-680	-1180	628
-503	-1398	449
-451	-1209	221
-421	-1494	154
-506	-1564	205
-504	-1509	145
-396	-1455	-45
-410	-1350	-177
-404	-1331	-217
-322	-1302	-201
-266	-1249	-174
-275	-1213	-179
-180	-1097	-194
47	-842	-182
188	-715	-203
86	-719	-172
-120	-1093	-97
-265	-1376	-32
-330	-1373	-39
-374	-1370	43
-420	-1415	82
-445	-1595	0
-635	-1871	166
-871	-1761	473
-852	-1465	521
-697	-1235	520
-640	-1280	452
-619	-1164	301
-535	-1210	191
-501	-1441	147
-480	-1485	125
-449	-1527	39
-393	-1423	-53
-395	-1356	-109
-364	-1300	-137
-282	-1265	-146
-273	-1289	-138
-197	-1297	-231
19	-983	-260
231	-849	-265
140	-849	-225
-48	-1018	-114
-145	-1263	-88
-291	-1375	-109
-396	-1483	-30
-468	-1559	75
-491	-1599	-47
-688	-1802	23
-870	-1666	236
-721	-1453	398
-673	-1250	435
-729	-1099	398
-739	-1219	330
-630	-1198	218
-548	-1565	143
-431	-1640	147
-326	-1720	98
-288	-1557	-19
-291	-1432	-77
-293	-1323	-87
-272	-1306	-127
-250	-1212	-159
-217	-1184	-233
-161	-971	-290
-105	-945	-287
-18	-894	-321
-87	-824	-298
-207	-1009	-124
-323	-1100	-5
-359	-1124	-9
-375	-1218	72
-386	-1365	78
-362	-1646	-48
-643	-1995	126
-1000	-1848	537
-947	-1495	570
-668	-1308	649
-529	-1273	603
-501	-1092	356
-539	-1355	181
-509	-1491	163
-420	-1522	182
-373	-1417	76
-375	-1336	-71
-439	-1300	-141
-383	-1336	-180
-319	-1381	-160
-277	-1392	-209
-128	-1165	-289
247	-943	-274
423	-738	-322
63	-829	-243
-65	-1244	-129
-234	-1434	-79
-382	-1416	-33
-386	-1407	112
-391	-1373	107
-451	-1643	131
-715	-1917	421
-826	-1631	650
-736	-1347	696
-688	-1197	574
-721	-1319	387
-660	-1132	208
-592	-1442	165
-568	-1565	136
-544	-1621	26
-460	-1551	-87
-419	-1485	-127
-376	-1419	-144
-290	-1347	-163
-231	-1297	-165
-179	-1168	-158
-3	-1019	-167
138	-741	-173
249	-722	-223
78	-696	-252
-243	-1046	-95
-391	-1614	64
-491	-1853	6
-468	-1773	49
-419	-1499	-59
-445	-1502	-107
-547	-1655	217
-636	-1471	534
-740	-1369	620
-812	-1196	480
-742	-1088	491
-582	-1200	447
-471	-1338	261
-453	-1734	161
-422	-1750	104
-376	-1714	24
-350	-1513	-70
-376	-1431	-143
-374	-1364	-183
-285	-1333	-188
-231	-1228	-192
-164	-1134	-226
51	-885	-237
225	-682	-202
181	-754	-204
13	-939	-162
-257	-1283	-30
-322	-1523	32
-405	-1615	-63
-440	-1712	-25
-495	-1690	-90
-779	-1726	113
-961	-1586	577
-731	-1442	806
-587	-1198	749
-621	-1110	503
-707	-1333	363
-670	-1310	177
-537	-1637	165
-489	-1700	149
-494	-1641	-4
-453	-1519	-149
-428	-1377	-201
-349	-1368	-186
-264	-1374	-162
-223	-1305	-143
-208	-1163	-177
-51	-1004	-185
213	-655	-181
198	-551	-159
77	-748	-153
-129	-1015	-212
-331	-1366	-77
-506	-1692	24
-609	-1750	21
-582	-1652	-49
-521	-1781	-49
-663	-1721	551
-657	-1339	1219
-342	-1170	1213
-301	-1111	831
-481	-1235	557
-503	-1470	277
-435	-1657	195
-539	-1909	245
-648	-1781	-31
-529	-1637	-280
-505	-1323	-301
-398	-1331	-271
-268	-1357	-265
-215	-1400	-265
-208	-1176	-282
-177	-977	-257
-156	-835	-238
-114	-778	-203
-44	-656	-180
16	-415	-115
-242	-661	117
-307	-1011	298
-415	-1408	345
-624	-1686	663
-676	-1690	666
-589	-1664	690
-555	-1335	1031
-463	-1047	1031
-550	-1154	699
-819	-1186	282
-1028	-1303	57
-864	-1501	-14
-628	-1288	-72
-667	-1327	-140
-740	-1429	-256
-635	-1401	-386
-353	-1174	-327
-273	-1097	-215
-341	-1019	-185
-358	-1047	-222
-324	-1062	-219
-287	-1256	-245
-276	-1223	-218
-207	-1208	-75
33	-942	59
255	-609	219
3	-808	361
-64	-997	299
-138	-1206	142
-287	-1483	212
-430	-1631	409
-628	-1600	637
-738	-1450	727
-416	-1197	667
-144	-1182	554
-327	-1144	350
-537	-1154	195
-765	-1192	181
-854	-1185	109
-783	-1615	-83
-597	-1584	-258
-338	-1385	-254
-237	-1140	-181
-299	-1171	-149
-340	-1179	-171
-325	-1241	-212
-292	-1242	-228
-310	-1364	-276
-221	-1345	-299
16	-1313	-362
136	-1010	-372
215	-859	-112
-21	-1022	51
-215	-1168	113
-156	-1334	88
-206	-1648	93
-439	-1798	-117
-763	-1636	77
-1022	-1186	464
-695	-1126	456
-611	-1222	404
-473	-1179	251
-508	-1230	283
-548	-1228	257
-594	-1375	120
-611	-1629	9
-509	-1571	-127
-335	-1374	-200
-296	-1208	-196
-333	-1223	-203
-352	-1293	-232
-353	-1362	-269
-314	-1470	-346
-302	-1450	-438
-12	-1219	-335
516	-936	-343
477	-715	-341
119	-993	-184
-127	-1220	-104
-303	-1332	-72
-275	-1527	-14
-345	-1708	76
-463	-1831	129
-688	-1852	431
-733	-1553	697
-547	-1483	727
-452	-1196	615
-477	-1109	528
-511	-1121	348
-570	-1363	132
-556	-1733	54
-433	-1662	7
-348	-1551	-46
-387	-1426	-152
-447	-1409	-236
-412	-1363	-247
-310	-1363	-226
-255	-1227	-213
-5	-923	-153
149	-736	-172
150	-943	-250
61	-1049	-234
-125	-1294	-108
-232	-1327	9
-314	-1220	-11
-366	-1205	-3
-354	-1363	-14
-472	-1769	-17
-803	-1987	202
-893	-1840	779
-855	-1474	789
-620	-1348	731
-357	-1277	677
-444	-1135	432
-538	-1405	266
-548	-1521	239
-443	-1526	237
-365	-1417	63
-418	-1348	-113
-493	-1347	-212
-406	-1380	-228
-347	-1423	-196
-307	-1361	-222
-172	-1179	-294
256	-917	-314
524	-736	-375
205	-856	-303
-68	-1353	-210
-217	-1563	-113
-355	-1563	-66
-360	-1551	91
-312	-1578	38
-735	-1716	-118
-790	-1805	301
-859	-1590	462
-840	-1417	538
-745	-1221	504
-708	-1240	432
-628	-1178	222
-538	-1355	148
-482	-1519	121
-438	-1577	78
-402	-1510	-46
-369	-1416	-161
-361	-1372	-200
-371	-1429	-214
-360	-1481	-220
-320	-1399	-266
-122	-1229	-296
269	-915	-195
564	-789	-303
248	-874	-296
-199	-1239	-141
-339	-1406	-29
-406	-1474	-61
-445	-1525	-2
-467	-1611	-71
-546	-1820	-52
-796	-1895	185
-920	-1616	490
-868	-1396	658
-724	-1138	639
-585	-1060	626
-533	-1115	386
-580	-1481	164
-470	-1830	45
-358	-1776	106
-273	-1606	50
-421	-1562	-161
-494	-1595	-259
-350	-1591	-251
-250	-1464	-206
-103	-1261	-159
20	-952	-165
132	-790	-140
439	-776	-218
300	-742	-242
-165	-1292	-74
-308	-1598	-32
-390	-1726	-104
-504	-1695	39
-464	-1604	-115
-607	-1833	-110
-980	-1825	411
-935	-1601	746
-689	-1391	753
-547	-1211	570
-671	-1272	426
-618	-1144	233
-533	-1439	176
-541	-1615	133
-522	-1570	66
-461	-1544	-80
-426	-1422	-188
-399	-1372	-207
-314	-1296	-188
-247	-1260	-165
-241	-1117	-176
-88	-1000	-171
169	-708	-165
298	-883	-240
86	-1013	-253
-227	-1370	-118
-333	-1633	-2
-355	-1621	-74
-381	-1581	-6
-426	-1502	-10
-554	-1547	95
-819	-1696	465
-823	-1515	775
-600	-1454	716
-559	-1206	550
-691	-1139	487
-746	-1156	282
-646	-1437	72
-538	-1748	29
-430	-1688	13
-407	-1618	-74
-411	-1484	-177
-435	-1431	-212
-371	-1424	-167
-277	-1427	-93
-241	-1370	-46
59	-1144	-70
417	-737	-132
333	-730	-225
30	-719	-117
-234	-1012	-12
-322	-1352	-24
-421	-1683	-105
-642	-1825	90
-644	-1658	55
-500	-1621	-204
-592	-1745	177
-604	-1624	568
-748	-1440	594
-817	-1069	479
-802	-936	498
-732	-1139	351
-670	-1430	135
-525	-1725	98
-358	-1608	131
-335	-1583	80
-411	-1421	-60
-467	-1406	-151
-384	-1338	-176
-283	-1329	-146
-254	-1300	-163
-38	-1129	-209
300	-748	-213
318	-902	-274
66	-1010	-248
-173	-1300	-143
-299	-1442	-19
-380	-1432	-76
-427	-1369	-10
-407	-1409	-19
-443	-1598	-89
-675	-1830	56
-778	-1589	267
-767	-1442	400
-807	-1188	474
-851	-1108	514
-769	-1230	338
-558	-1311	171
-404	-1538	142
-343	-1558	165
-359	-1569	105
-365	-1437	-39
-369	-1394	-139
-341	-1321	-187
-270	-1296	-187
-249	-1252	-167
-238	-1171	-200
-109	-972	-224
86	-918	-181
152	-851	-254
-61	-837	-248
-301	-1047	-36
-354	-1207	189
-274	-1363	129
-206	-1536	22
-375	-1723	108
-778	-1873	-5
-1055	-1686	105
-838	-1393	142
-851	-1281	357
-900	-1094	314
-838	-1125	287
-667	-1179	81
-553	-1482	-34
-412	-1513	-25
-381	-1522	27
-382	-1433	-41
-356	-1382	-153
-327	-1339	-208
-297	-1357	-193
-242	-1336	-172
-250	-1269	-165
-92	-1092	-187
189	-1039	-148
501	-910	-312
-21	-863	-247
-372	-1234	37
-264	-1297	36
-260	-1321	-98
-343	-1364	-27
-425	-1449	-80
-482	-1674	-210
-789	-1767	2
-1016	-1561	242
-980	-1458	346
-889	-1191	427
-805	-1229	452
-595	-1138	275
-469	-1174	159
-438	-1364	109
-415	-1433	121
-423	-1492	81
-366	-1434	-48
-343	-1366	-140
-349	-1369	-170
-280	-1401	-143
-227	-1393	-170
22	-1170	-203
360	-763	-276
295	-878	-334
-22	-908	-225
-178	-1190	-123
-255	-1401	-48
-340	-1372	-96
-368	-1301	-30
-381	-1344	-53
-473	-1403	-61
-804	-1603	261
-1053	-1654	441
-997	-1507	393
-791	-1164	484
-600	-1136	520
-538	-1140	323
-543	-1314	137
-524	-1656	26
-440	-1634	30
-376	-1505	-13
-317	-1287	-113
-350	-1137	-154
-362	-1112	-165
-304	-1186	-155
-271	-1241	-146
-103	-1194	-184
202	-848	-200
282	-863	-254
114	-909	-178
-104	-1204	-54
-247	-1560	-31
-365	-1630	-101
-378	-1573	-18
-470	-1428	3
-550	-1301	-138
-688	-1348	-46
-760	-1344	135
-832	-1402	249
-888	-1168	206
-948	-1082	233
-870	-1207	229
-631	-1304	77
-552	-1575	48
-424	-1600	7
-395	-1565	-46
-348	-1357	-128
-355	-1213	-171
-317	-1184	-173
-270	-1282	-192
-265	-1351	-275
-205	-1276	-296
-123	-1005	-256
-11	-1042	-246
166	-869	-291
26	-785	-233
-201	-1069	-55
-284	-1210	5
-357	-1245	-49
-415	-1301	84
-397	-1405	39
-424	-1670	-133
-646	-1837	61
-835	-1653	392
-875	-1420	523
-829	-1184	605
-721	-1159	569
-594	-1170	299
-468	-1367	174
-292	-1457	183
-247	-1512	230
-267	-1431	129
-297	-1341	-30
-324	-1329	-133
-336	-1374	-157
-314	-1424	-154
-304	-1408	-212
-146	-1244	-273
466	-1011	-253
587	-635	-403
-142	-891	-279
-212	-1206	-143
-158	-1395	-78
-347	-1422	-68
-486	-1475	44
-480	-1477	-93
-511	-1711	-108
-758	-1681	325
-804	-1563	582
-851	-1549	622
-699	-1253	561
-545	-1194	554
-517	-1146	351
-547	-1424	153
-471	-1558	110
-381	-1545	112
-349	-1470	6
-356	-1360	-132
-398	-1352	-189
-391	-1443	-196
-312	-1466	-189
-257	-1452	-250
-109	-1245	-271
76	-1026	-194
190	-834	-271
66	-676	-215
-205	-829	-77
-284	-1000	1
-270	-1079	-50
-354	-1367	-31
-523	-1637	53
-559	-1836	-90
-1083	-2024	73
-1219	-1376	255
-869	-1399	336
-671	-1300	505
-586	-1321	469
-548	-1146	286
-534	-1318	152
-481	-1420	90
-432	-1504	65
-388	-1381	-2
-344	-1345	-97
-354	-1333	-164
-353	-1381	-176
-264	-1320	-166
-262	-1359	-192
-178	-1233	-236
58	-1080	-175
347	-939	-325
139	-731	-249
-207	-1095	-15
-204	-1211	-31
-317	-1292	-108
-389	-1483	90
-439	-1634	71
-519	-1768	-20
-823	-1753	236
-924	-1474	585
-781	-1433	685
-746	-1137	584
-685	-1188	498
-618	-1153	308
-527	-1410	117
-463	-1737	57
-445	-1675	95
-449	-1617	-12
-420	-1481	-151
-454	-1442	-195
-389	-1422	-191
-278	-1415	-143
-210	-1324	-147
40	-1112	-178
303	-695	-198
259	-670	-193
134	-759	-180
-125	-1093	-178
-347	-1473	-52
-412	-1718	-29
-485	-1810	36
-568	-1746	157
-747	-1685	244
-801	-1786	324
-568	-1637	582
-589	-1417	653
-785	-1094	467
-894	-1079	356
-772	-1115	174
-602	-1388	56
-514	-1637	-18
-460	-1553	31
-466	-1519	13
-446	-1447	-101
-427	-1432	-166
-347	-1410	-157
-277	-1366	-101
-274	-1358	-124
25	-1081	-156
324	-728	-152
321	-883	-217
93	-982	-187
-157	-1360	-140
-289	-1471	-97
-399	-1533	-115
-485	-1621	-14
-567	-1721	-24
-693	-1786	-36
-822	-1661	169
-774	-1582	556
-764	-1358	589
-756	-1081	406
-751	-1064	370
-722	-1098	202
-682	-1491	111
-556	-1651	65
-442	-1668	54
-399	-1612	-26
-412	-1536	-117
-426	-1522	-153
-377	-1550	-153
-322	-1562	-153
-133	-1437	-207
283	-981	-265
541	-729	-302
393	-836	-308
-26	-1141	-273
-159	-1555	-205
-369	-1758	-137
-483	-1779	-17
-523	-1701	31
-577	-1562	-43
-783	-1746	177
-788	-1682	439
-667	-1565	620
-646	-1157	529
-754	-1034	430
-790	-1074	343
-707	-1275	140
-605	-1764	42
-479	-1747	61
-448	-1665	73
-443	-1581	-64
-499	-1550	-165
-465	-1487	-181
-360	-1461	-143
-257	-1315	-136
-59	-1139	-179
120	-741	-201
144	-799	-178
140	-811	-220
-81	-1036	-209
-252	-1319	-110
-376	-1534	-91
-505	-1661	-91
-572	-1741	-59
-721	-1812	-99
-859	-1985	32
-1004	-1760	380
-996	-1434	665
-756	-1057	629
-669	-1067	536
-713	-1181	234
-647	-1379	66
-545	-1739	120
-457	-1628	173
-422	-1555	48
-460	-1432	-123
-543	-1440	-216
-437	-1438	-208
-328	-1455	-164
-238	-1387	-243
-26	-1083	-284
249	-874	-292
273	-911	-396
-2	-956	-269
-183	-1235	-121
-269	-1378	-84
-385	-1503	-135
-513	-1703	-9
-563	-1820	-33
-680	-1913	-36
-996	-1763	332
-864	-1491	591
-656	-1255	644
-718	-1190	520
-848	-1237	343
-750	-1288	153
-547	-1671	91
-400	-1682	143
-446	-1674	88
-482	-1543	-81
-533	-1537	-192
-462	-1460	-214
-346	-1427	-188
-286	-1274	-154
-200	-1196	-206
-3	-926	-224
220	-847	-254
274	-824	-331
-38	-1054	-189
-169	-1303	-69
-307	-1511	-102
-467	-1680	-96
-564	-1751	66
-546	-1718	-93
-691	-1919	-12
-859	-1861	330
-705	-1631	495
-698	-1275	523
-941	-1057	425
-1018	-1086	295
-743	-1139	87
-602	-1539	60
-491	-1714	60
-442	-1728	22
-413	-1607	-89
-426	-1551	-192
-402	-1446	-217
-323	-1431	-204
-282	-1366	-191
-242	-1327	-254
-39	-1070	-248
396	-914	-312
410	-811	-399
59	-1104	-281
-140	-1430	-170
-345	-1570	-104
-416	-1694	-59
-517	-1787	20
-574	-1761	-66
-799	-1881	102
-928	-1754	352
-840	-1589	508
-814	-1154	509
-865	-1010	481
-855	-1109	370
-694	-1233	163
-578	-1766	53
-419	-1921	48
-384	-1819	54
-428	-1679	-62
-537	-1636	-174
-503	-1582	-229
-339	-1474	-196
-281	-1342	-190
-134	-1192	-235
235	-778	-278
423	-779	-306
289	-915	-301
-28	-1245	-222
-195	-1477	-119
-392	-1712	-89
-503	-1883	-2
-548	-1898	-43
-687	-1942	-60
-951	-1987	317
-957	-1676	766
-775	-1415	837
-628	-1071	661
-706	-1143	559
-765	-1176	273
-667	-1528	131
-550	-1919	125
-484	-1825	120
-497	-1750	-24
-586	-1632	-174
-595	-1623	-236
-380	-1517	-200
-247	-1329	-118
-174	-1261	-150
1	-1082	-205
266	-685	-203
368	-638	-237
120	-699	-118
-173	-1155	-1
-340	-1688	-50
-451	-2108	-53
-636	-2158	53
-694	-1745	-29
-786	-1511	-2
-638	-1602	231
-685	-1546	453
-835	-1370	389
-917	-1033	277
-952	-1020	306
-820	-1181	202
-693	-1448	77
-652	-1787	-16
-516	-1714	-46
-461	-1661	-37
-477	-1543	-95
-497	-1540	-159
-409	-1489	-175
-347	-1438	-140
-236	-1357	-150
70	-1059	-221
339	-662	-231
308	-854	-229
55	-970	-237
-148	-1344	-215
-322	-1649	-129
-458	-1716	-58
-532	-1799	70
-471	-1519	-32
