A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-808	1814	3257	-197.05067	442.6363	794.7404	12
-2148	2672	3891	-524.1942	651.9995	949.35614	12
-1813	1282	3315	-442.2522	312.81558	808.8167	12
1747	2073	3589	426.2426	505.72925	875.5957	12
-4440	2859	3442	-1083.3999	697.6518	839.7636	12
-1015	66	2400	-247.74039	16.025282	585.65845	12
-942	3747	4556	-229.79091	914.23285	1111.7253	12
-826	1487	3331	-201.5162	362.7685	812.7677	12
-1990	2036	3114	-485.5049	496.7602	759.7058	12
238	668	2145	57.991047	162.89871	523.27295	12
-1118	4078	4506	-272.707	995.0781	1099.3577	12
-4339	365	2289	-1058.6472	89.06106	558.54395	12
795	1681	3576	193.8787	410.2732	872.47644	12
618	3510	4193	150.7059	856.495	1023.1176	12
-4066	2143	3473	-992.0399	522.8108	847.4576	12
-1392	471	2354	-339.55963	114.96247	574.2556	12
295	3945	5014	72.018326	962.66205	1223.4729	12
-1807	1239	2345	-440.79	302.3549	572.0747	12
440	1162	3058	107.47846	283.6117	746.1145	12
-1655	3441	3582	-403.74945	839.6381	874.00616	12
-2055	733	2347	-501.43555	178.742	572.6613	12
-375	1006	3379	-91.49417	245.42929	824.5913	12
-174	4211	4958	-42.56623	1027.5477	1209.7974	12
-2493	1100	2715	-608.31555	268.3966	662.47205	12
-482	1568	3902	-117.62934	382.5387	952.094	12
-2069	3359	4131	-504.8966	819.55524	1008.03296	12
-1940	912	3580	-473.45697	222.48538	873.56586	12
-302	676	3555	-73.58301	164.98196	867.36383	12
41	2680	3815	9.93455	654.04114	930.9718	12
-1462	1237	2198	-356.68695	301.82465	536.41876	12
-1358	1813	3650	-331.3035	442.3103	890.6742	12
-2567	1247	2419	-626.28705	304.32635	590.1418	12
-243	1147	3435	-59.188087	279.9779	838.07837	12
-2416	2597	3982	-589.55457	633.6936	971.54877	12
-335	217	2853	-81.76586	53.061718	696.01874	12
-1385	2375	3330	-337.9557	579.3957	812.57117	12
-483	1271	2996	-117.94701	310.1938	731.13904	12
-2116	2675	3738	-516.36163	652.8199	912.177	12
-1627	965	3355	-397.06207	235.48334	818.65546	12
-895	2081	3216	-218.47598	507.73495	784.7734	12
-326	1348	2584	-79.42379	328.9526	630.60004	12
-1667	3609	4392	-406.8331	880.6337	1071.5442	12
-3606	653	3323	-879.8272	159.36026	810.8478	12
191	941	4006	46.596992	229.49202	977.5784	12
-1047	2590	3820	-255.46524	631.8794	931.98975	12
-547	1229	2951	-133.53995	299.8039	720.06775	12
-2432	2030	3459	-593.52234	495.19824	844.0999	12
-1657	452	2329	-404.30167	110.404465	568.2507	12
-1531	2145	3997	-373.44595	523.4691	975.1939	12
-1369	2278	3591	-334.0769	555.75085	876.08746	12
-631	1953	3712	-154.03897	476.45383	905.8191	12
-1379	1817	3463	-336.5635	443.3586	844.8593	12
-324	2191	3877	-78.99411	534.60785	945.9337	12
-1217	2550	3240	-296.8415	622.16833	790.52356	12
-637	1580	3724	-155.41417	385.6205	908.7632	12
-1129	1772	3142	-275.4852	432.40643	766.6161	12
-1134	2303	4401	-276.66177	561.946	1073.8639	12
-3064	1389	4090	-747.5268	338.83832	997.992	12
356	1564	2880	86.91802	381.67145	702.7543	12
-799	3924	4048	-195.0334	957.3607	987.76434	12
-1348	881	2615	-328.89188	214.9928	638.0583	12
-1119	2436	3262	-273.01068	594.37256	795.88727	12
-1130	1214	2672	-275.6574	296.17355	651.9375	12
-2093	1697	3509	-510.5957	414.1774	856.217	12
-2248	1126	3244	-548.57806	274.67212	791.5553	12
-706	2232	2833	-172.35481	544.67725	691.3394	12
-1974	1985	3947	-481.6168	484.365	963.03204	12
-1413	2425	3729	-344.6749	591.76666	909.9331	12
-1107	2479	3694	-270.004	604.7814	901.2298	12
-67	2593	3443	-16.331474	632.60095	840.20447	12
-700	1782	2920	-170.84058	434.7074	712.5589	12
-1384	1197	2890	-337.71475	292.00323	705.1807	12
-2070	747	2915	-505.07837	182.32416	711.27374	12
-506	2152	3146	-123.35924	525.14246	767.6641	12
-2829	2034	4034	-690.15454	496.20392	984.33954	12
-625	1902	2659	-152.56418	464.08975	648.6917	12
-841	3317	4816	-205.0916	809.4535	1175.1874	12
-2714	926	2935	-662.2897	226.00098	716.0299	12
-728	1971	4142	-177.67242	480.8554	1010.752	12
-1991	1587	3035	-485.82376	387.1159	740.4692	12
108	1990	3324	26.425346	485.48877	811.1239	12
-2542	1820	3250	-620.3246	444.00146	792.91455	12
-227	1995	3151	-55.314	486.7759	768.9642	12
-1741	3058	3395	-424.87717	746.0573	828.40533	12
-547	1603	3308	-133.42134	391.0408	807.23267	12
-1380	3199	3665	-336.78357	780.47723	894.36084	12
-1789	1448	3703	-436.42783	353.2425	903.607	12
-1394	2047	3272	-340.0457	499.351	798.2475	12
-546	1994	2852	-133.23433	486.47366	695.86316	12
-750	2634	3216	-182.97617	642.6764	784.6649	12
-2835	1795	3287	-691.7367	438.09036	802.1138	12
-1242	1371	3013	-302.98734	334.63895	735.0676	12
144	3090	3855	35.18858	754.02155	940.5098	12
-2312	986	2425	-564.20874	240.48802	591.6043	12
2408	1930	2598	587.6379	471.03427	633.8232	12
-6252	3825	4379	-1525.5245	933.33276	1068.4424	12
-2626	-1694	2250	-640.80347	-413.3952	549.0172	12
1010	5791	5298	246.50606	1412.9366	1292.722	12
-2838	1043	3039	-692.59235	254.5289	741.5434	12
432	2487	3336	105.43064	606.948	814.0881	12
-4013	1368	2763	-979.17566	333.67682	674.0506	12
493	1306	3254	120.24695	318.6246	793.98724	12
-3550	2580	2836	-866.179	629.45746	691.9945	12
-698	-699	2802	-170.23764	-170.5309	683.73004	12
2096	5553	4939	511.3715	1354.8455	1205.068	12
-4877	952	2141	-1189.8702	232.36322	522.33826	12
-2258	1541	4524	-550.8426	376.10083	1103.955	12
85	2992	3591	20.843765	730.1535	876.1097	12
-1181	2339	4203	-288.26227	570.6379	1025.6036	12
-2037	1020	2322	-496.9767	248.81477	566.6783	12
-1053	920	3550	-256.81448	224.36787	866.27496	12
-911	2335	3235	-222.31891	569.624	789.4295	12
-1209	1014	3538	-295.06766	247.36925	863.35706	12
-430	1874	2408	-104.81331	457.17743	587.50073	12
246	1808	3350	59.91884	441.25946	817.32666	12
188	1459	1344	45.818764	355.92587	327.95505	12
-101	1945	5126	-24.695631	474.55728	1250.7507	12
-6810	5192	6661	-1661.5856	1266.8916	1625.1917	12
-824	-2742	-1382	-200.95035	-668.9529	-337.16373	12
-1527	4999	5366	-372.63382	1219.8054	1309.3672	12
1127	3049	1936	275.04987	743.9021	472.4107	12
-263	2779	5003	-64.24953	678.0042	1220.6272	12
-3037	1252	1665	-740.97235	305.45337	406.305	12
-169	2059	3643	-41.28466	502.39713	889.0133	12
-1913	912	1748	-466.65216	222.55193	426.60233	12
18	2844	4570	4.4517183	693.8771	1115.1937	12
-1602	987	1796	-390.7863	240.89885	438.21832	12
5632	4417	6383	1374.0912	1077.8552	1557.5067	12
-4050	4481	2545	-988.2027	1093.4314	621.0325	12
-5718	-900	2622	-1395.1924	-219.67722	639.6851	12
167	1019	3806	40.6982	248.5371	928.67786	12
221	4139	5387	53.84855	1010.0105	1314.5447	12
-510	3320	3780	-124.5395	810.14386	922.3419	12
-1374	1327	2122	-335.3429	323.85086	517.8516	12
-1026	2564	2135	-250.26117	625.5183	521.0033	12
-2309	696	2032	-563.45734	169.93321	495.7063	12
-1056	1434	2587	-257.57715	349.81433	631.3261	12
-1974	2146	3396	-481.584	523.60046	828.5398	12
13	3131	4570	3.2615695	763.9843	1114.9662	12
-343	2826	5126	-83.72785	689.6176	1250.6819	12
-1597	1485	4043	-389.73422	362.38632	986.50104	12
-831	1337	3172	-202.85744	326.27463	774.0869	12
137	2265	3129	33.547043	552.5707	763.5255	12
-59	2474	3051	-14.468516	603.68256	744.40436	12
-729	2885	2939	-177.87694	704.0457	717.0842	12
-790	2699	3451	-192.67499	658.6546	842.0478	12
207	2388	3485	50.39832	582.7925	850.42896	12
-536	2881	3717	-130.8669	702.9456	906.98236	12
-885	2108	3433	-215.9554	514.3467	837.7711	12
-714	2514	3361	-174.2318	613.4169	820.0198	12
-585	2448	3154	-142.72574	597.35443	769.65314	12
-946	2575	3465	-230.81798	628.4058	845.3684	12
-531	1803	3124	-129.5767	439.8256	762.3245	12
-386	2485	3543	-94.27648	606.25183	864.467	12
-991	2946	3590	-241.7279	718.92395	875.9443	12
-894	1661	3033	-218.19728	405.19632	740.14655	12
-992	2318	3226	-242.16165	565.53815	787.196	12
-460	2841	3543	-112.22236	693.2354	864.48914	12
-1354	2648	3501	-330.32703	646.10657	854.3152	12
-1363	1821	3522	-332.64413	444.355	859.2962	12
-590	2207	3414	-144.0301	538.52563	833.0287	12
-1243	2212	3659	-303.31836	539.8366	892.8402	12
-2025	1676	3088	-494.07986	409.06097	753.5845	12
-1019	1637	2715	-248.61829	399.3099	662.53394	12
-1392	2223	3635	-339.7584	542.5085	886.8817	12
-1325	1437	2931	-323.29654	350.51062	715.0693	12
-1826	1755	3950	-445.58755	428.12543	963.8841	12
-951	1114	3021	-232.15874	271.8861	737.0425	12
-991	1927	3927	-241.80592	470.13727	958.13666	12
-1605	1840	3133	-391.5366	448.9447	764.4597	12
-751	2010	3994	-183.32315	490.44516	974.4316	12
-932	1931	3254	-227.45064	471.18304	793.9335	12
-374	2391	3380	-91.18575	583.2969	824.60565	12
-1736	2081	3336	-423.63055	507.8011	813.9513	12
-391	2044	3172	-95.48068	498.728	773.99756	12
-1570	2814	3678	-383.08884	686.6943	897.5037	12
-958	1917	3153	-233.65942	467.64328	769.26733	12
-1540	2131	3609	-375.6808	520.0184	880.4874	12
-882	2246	2989	-215.12415	548.0691	729.2229	12
-671	2622	3001	-163.80272	639.70013	732.17645	12
-988	2306	3560	-241.14421	562.54224	868.67554	12
-1445	2544	3083	-352.61417	620.66864	752.34924	12
-556	2261	3134	-135.56245	551.6068	764.7016	12
-1102	2557	3207	-268.8038	623.995	782.60785	12
-168	1873	3223	-41.108505	457.09634	786.37524	12
-1642	3056	3436	-400.58417	745.7758	838.4464	12
117	1938	2759	28.657171	472.97003	673.3065	12
-362	2881	3487	-88.24262	702.84216	850.84766	12
236	2260	3166	57.56501	551.5232	772.61224	12
-472	3084	3735	-115.14382	752.5872	911.2978	12
127	2506	3044	30.946598	611.4246	742.711	12
-567	2889	3012	-138.37279	704.95355	734.87305	12
-355	2298	2856	-86.57082	560.8034	696.92896	12
-354	2677	3376	-86.294525	653.2948	823.679	12
-378	2635	3340	-92.13752	642.9378	815.0174	12
-1017	2812	3535	-248.23878	686.0999	862.5977	12
-560	2130	2724	-136.76021	519.8017	664.6076	12
-269	2586	3355	-65.66811	631.0346	818.701	12
-732	2580	3445	-178.59102	629.50073	840.5897	12
-936	1974	3037	-228.442	481.73276	741.0763	12
-710	2719	3590	-173.26942	663.38196	875.9237	12
-498	2110	2861	-121.555405	514.81055	698.0358	12
156	2506	3618	38.11186	611.5761	882.80963	12
-2161	2417	3567	-527.18427	589.70966	870.2925	12
-477	1423	2667	-116.370384	347.29874	650.86456	12
-2042	2799	3025	-498.1872	682.9231	738.088	12
-786	1241	2952	-191.67453	302.89212	720.40454	12
-846	2047	3560	-206.32237	499.38797	868.57806	12
-1140	2111	2720	-278.1926	515.00024	663.63855	12
-1234	2181	3617	-301.20807	532.2789	882.4552	12
-973	1347	2833	-237.43166	328.56055	691.2619	12
-609	2533	3646	-148.4952	618.10675	889.6492	12
-1747	2107	3460	-426.31873	514.0854	844.355	12
-846	1488	3250	-206.30202	363.1219	793.0978	12
-926	2618	3435	-226.01794	638.91156	838.09875	12
-691	2200	3171	-168.59673	536.7099	773.7261	12
-1456	2470	3480	-355.28357	602.72034	849.1909	12
-1705	2226	3028	-416.04202	543.1817	738.7926	12
-850	1981	3070	-207.45906	483.3565	749.08344	12
-1380	2425	3480	-336.7179	591.72266	849.0818	12
-1828	2018	3266	-446.03613	492.30194	796.9617	12
-1457	2114	2812	-355.54486	515.7109	686.2114	12
-1238	2470	3237	-302.1108	602.64966	789.8083	12
-1598	2630	3030	-389.82162	641.7538	739.29285	12
-210	2203	3288	-51.131645	537.5048	802.3516	12
-1403	3538	3663	-342.4507	863.1655	893.6655	12
-99	2409	2794	-24.089514	587.79456	681.62225	12
-1264	3213	3393	-308.37134	783.93164	827.99927	12
448	2470	3088	109.25738	602.66895	753.5175	12
-803	3668	3823	-195.98875	894.9206	932.8631	12
-751	2421	2714	-183.31496	590.8195	662.12103	12
248	2668	3085	60.61	650.9668	752.6427	12
175	3135	2946	42.60666	765.0167	718.9205	12
-1066	2843	3065	-260.0457	693.57697	747.93646	12
-433	2443	2774	-105.69014	596.0995	676.7352	12
-694	2862	3614	-169.3232	698.2222	881.79926	12
-220	2286	3254	-53.56417	557.7839	794.09467	12
-1267	2888	3308	-309.05377	704.74664	807.1831	12
-398	1921	2669	-97.09716	468.6699	651.207	12
-1072	2941	3583	-261.65503	717.689	874.1572	12
-476	1779	2918	-116.22119	433.97525	711.9731	12
-751	2508	3554	-183.29178	611.8942	867.0616	12
-629	2163	3092	-153.48514	527.6831	754.38	12
-1346	2292	3367	-328.5389	559.3622	821.5092	12
-1314	1966	3079	-320.54645	479.78482	751.3606	12
-1268	2687	3423	-309.31604	655.6081	835.3024	12
-1405	2094	3088	-342.75122	510.94016	753.35675	12
-1716	1933	3460	-418.8068	471.69138	844.2153	12
-817	1614	2493	-199.27896	393.90448	608.3075	12
-1611	2533	3862	-393.07492	618.0075	942.2697	12
-1049	1342	2494	-256.0233	327.41602	608.61633	12
-1221	2343	3760	-297.96796	571.70233	917.4955	12
-1513	1522	2859	-369.23474	371.27338	697.557	12
-1345	2066	4034	-328.08807	504.19565	984.37805	12
-1707	1331	3177	-416.60873	324.82983	775.2076	12
-850	2245	3781	-207.29443	547.78394	922.5493	12
-1810	1875	3336	-441.62015	457.41193	813.93896	12
-694	1789	3551	-169.37852	436.62247	866.53625	12
-1981	1950	2965	-483.26993	475.71112	723.4802	12
-1258	1649	3195	-307.05133	402.42282	779.512	12
-1902	1929	3326	-463.9971	470.7343	811.6209	12
-654	1541	3432	-159.47693	376.09732	837.4237	12
-2292	2758	4102	-559.18243	673.0029	1000.9314	12
-750	1376	3033	-183.00212	335.75974	740.0127	12
-731	3046	3558	-178.37941	743.2421	868.06464	12
-726	2298	3397	-177.11096	560.6959	828.9082	12
-1166	2307	3341	-284.39725	562.9181	815.12225	12
-604	2090	3053	-147.42525	509.88428	744.9487	12
-628	2743	3577	-153.3336	669.3676	872.7233	12
-743	2242	3296	-181.28519	546.9308	804.2018	12
-482	2601	3735	-117.68037	634.7331	911.4265	12
-729	2443	3475	-177.90544	596.05536	847.9172	12
-445	2198	3527	-108.70071	536.4123	860.69336	12
-745	2236	3557	-181.75351	545.47235	867.96344	12
-1436	2236	3334	-350.3468	545.4671	813.38965	12
-842	1709	3050	-205.46617	416.9771	744.2567	12
-516	2486	3676	-125.90319	606.5101	896.9155	12
-1235	2368	3438	-301.38138	577.7162	838.8551	12
-1476	1774	3376	-360.126	432.79626	823.734	12
-205	1945	3012	-49.98963	474.5618	735.04913	12
-620	2695	3864	-151.18661	657.54443	942.8798	12
-1550	1559	2949	-378.18124	380.3222	719.53265	12
-1048	2125	3145	-255.73325	518.5479	767.39795	12
-1390	2256	3195	-339.05664	550.5236	779.5258	12
-1454	2062	3569	-354.8498	503.1794	870.9307	12
-1329	1859	3505	-324.36014	453.61707	855.2013	12
-434	2277	3353	-105.87101	555.51685	818.0547	12
-1714	2313	3311	-418.27228	564.2957	807.9071	12
-992	1268	2964	-241.94403	309.4641	723.29425	12
-1591	2672	3632	-388.12744	652.0676	886.247	12
-2018	1387	2844	-492.34952	338.31982	693.86884	12
-386	1946	3340	-94.27852	474.74368	814.94727	12
-1451	2634	4144	-353.9338	642.66895	1011.1638	12
-1909	1493	3324	-465.82532	364.3021	810.9613	12
-1187	1898	3911	-289.72113	463.029	954.26855	12
-886	2305	3235	-216.19373	562.3255	789.3414	12
-1018	2233	3508	-248.28117	544.83624	856.0435	12
-1717	1987	2991	-418.93414	484.83368	729.75165	12
-313	2139	3558	-76.38768	521.9808	868.08545	12
-1833	2506	3109	-447.26398	611.38934	758.5609	12
-1171	1606	3079	-285.74847	391.8669	751.3444	12
-963	2901	3693	-234.95323	707.92786	900.98975	12
-553	2436	3569	-134.90201	594.37366	870.7659	12
-1104	2460	3524	-269.42804	600.155	859.8457	12
146	1977	3469	35.737255	482.41666	846.44714	12
-1374	2711	2921	-335.22763	661.4577	712.8036	12
-412	1578	2894	-100.6035	384.9907	706.1741	12
-1078	2667	3044	-263.11804	650.6929	742.8332	12
763	1048	2856	186.07576	255.70895	696.8562	12
-3258	3827	4215	-794.8845	933.8703	1028.5416	12
-1522	468	3416	-371.26254	114.18717	833.51025	12
-3262	4474	6183	-795.87463	1091.539	1508.5693	12
-129	-510	1340	-31.375452	-124.448494	326.99094	12
2061	4755	5711	502.93066	1160.2394	1393.4672	12
-2647	1856	2087	-645.78796	452.91504	509.30014	12
-1406	1499	3602	-343.18292	365.64102	878.831	12
-1087	1287	2233	-265.32703	314.13742	544.82227	12
-283	2929	3692	-69.093834	714.7126	900.8131	12
128	1861	2468	31.210373	454.00943	602.1955	12
-1750	4820	5403	-426.9815	1175.9894	1318.2743	12
-4614	-1137	1471	-1125.7277	-277.44046	358.81088	12
2163	3211	5916	527.67535	783.55994	1443.5448	12
-1977	3738	3169	-482.2693	912.0398	773.13525	12
-590	1038	3491	-143.91055	253.33844	851.8631	12
-2412	1933	1515	-588.4637	471.6639	369.7575	12
442	763	2758	107.88274	186.241	672.8461	12
-4000	3696	3819	-975.95715	901.7064	931.9218	12
543	43	2529	132.4777	10.444582	617.0016	12
-927	4059	5146	-226.16396	990.4883	1255.5944	12
-802	1184	2700	-195.68497	288.7951	658.7454	12
-596	2754	4369	-145.43684	672.02014	1065.9685	12
-2815	1967	3713	-686.8455	479.9527	906.0781	12
-2409	1430	1761	-587.7834	348.9489	429.72134	12
-81	441	2673	-19.654417	107.655045	652.098	12
-1637	4113	4562	-399.49802	1003.67896	1113.0828	12
-1174	532	2001	-286.57544	129.91536	488.3455	12
-1416	1831	3698	-345.46786	446.66074	902.4126	12
-1669	2624	3206	-407.22913	640.32336	782.1833	12
-1131	3046	3905	-275.9261	743.1321	952.91736	12
-127	1330	3137	-31.037106	324.4335	765.43695	12
-302	2560	3707	-73.78506	624.587	904.4062	12
-1249	1943	2680	-304.8042	474.13376	654.00775	12
-1573	3541	3894	-383.90076	864.12317	950.08167	12
-1082	1309	2597	-264.0498	319.41797	633.7887	12
-1	3033	4531	-0.35530224	740.0971	1105.4735	12
-46	1628	2842	-11.332885	397.3518	693.3352	12
-1048	3073	3823	-255.70161	749.8442	932.8575	12
-2323	1374	2425	-566.82104	335.17532	591.8014	12
-168	2313	4022	-41.01211	564.3201	981.3274	12
-1810	2485	3477	-441.7363	606.3534	848.4583	12
1224	1961	3527	298.53754	478.44077	860.51904	12
-2497	2884	3188	-609.2303	703.7203	777.76227	12
-1465	951	2620	-357.39807	232.0717	639.28125	12
-1314	2348	3471	-320.6505	572.93677	846.9509	12
-449	2213	3485	-109.61376	539.9844	850.3549	12
-3014	2139	3937	-735.37006	521.8476	960.5441	12
-476	353	2684	-116.160614	86.1902	654.7842	12
-1930	2990	3640	-470.98648	729.54913	888.05475	12
-271	1026	2129	-66.01848	250.39183	519.4341	12
-2060	3018	3606	-502.56052	736.38354	879.9731	12
-737	1089	2458	-179.85747	265.63513	599.64154	12
-1351	3168	4254	-329.69794	773.00946	1037.8699	12
-2882	543	2796	-703.1532	132.55142	682.2017	12
389	1967	4059	94.844536	479.86487	990.4265	12
-2251	2200	3308	-549.16925	536.73004	807.19354	12
-1240	1818	3610	-302.4798	443.6841	880.72577	12
-776	2170	2750	-189.25566	529.591	671.0887	12
-607	2348	3933	-148.2036	572.995	959.7364	12
-2603	1778	2668	-635.1349	433.7738	650.9773	12
-356	1372	2865	-86.87498	334.87634	699.1707	12
-2569	3242	3964	-626.82025	790.9912	967.19727	12
-826	803	2324	-201.42792	195.89633	567.05566	12
-2066	2412	4126	-504.21762	588.5973	1006.7575	12
-1024	2148	2670	-249.80792	524.1129	651.4755	12
-419	2545	3425	-102.214745	621.0162	835.68494	12
-347	2256	3062	-84.60265	550.45355	747.1702	12
-1260	3511	3940	-307.51492	856.7149	961.47296	12
-850	1208	2507	-207.45161	294.84454	611.6272	12
-514	1936	3878	-125.468254	472.45602	946.32227	12
-831	2909	3230	-202.64772	709.9061	788.2403	12
-1016	2781	3296	-247.87915	678.5954	804.22974	12
822	1905	3428	200.58961	464.82263	836.51385	12
-796	3628	3658	-194.26335	885.2564	892.59644	12
-1338	1782	2566	-326.424	434.75513	626.01685	12
-342	2288	3832	-83.37152	558.1857	934.95496	12
45	1963	2986	10.988537	478.88766	728.53754	12
-965	2710	3080	-235.51263	661.1563	751.4929	12
-3472	2944	2880	-847.0714	718.4153	702.7132	12
-491	456	3230	-119.825	111.331314	788.054	12
-1603	3087	4159	-391.134	753.2942	1014.7451	12
-340	1737	3256	-82.88512	423.72305	794.3726	12
-1545	2460	3345	-376.99057	600.289	816.2435	12
-1053	2212	2988	-256.85794	539.81354	729.035	12
-1682	1832	3111	-410.34418	447.05826	759.0794	12
-919	1687	2874	-224.21828	411.6177	701.32983	12
-1389	2838	3231	-338.79953	692.5092	788.3017	12
-1611	1874	2597	-392.9668	457.2008	633.6243	12
-1275	1852	2930	-311.11298	452.00247	714.9825	12
-229	2233	3245	-55.802742	544.7363	791.8595	12
-3176	2855	3572	-774.9922	696.7238	871.47266	12
-135	1271	2716	-32.90245	310.1222	662.6091	12
-1343	3183	4025	-327.57776	776.56964	982.10455	12
-1559	1886	3072	-380.3191	460.1816	749.627	12
-891	2288	3242	-217.43907	558.31287	791.08606	12
-724	2386	3324	-176.75291	582.2735	811.15515	12
-2592	2863	3111	-632.4424	698.5571	759.1989	12
-359	1155	2440	-87.562065	281.89392	595.3443	12
-1932	3628	4295	-471.3919	885.2464	1048.0914	12
-681	1018	2043	-166.16086	248.30803	498.42062	12
-1272	2373	3552	-310.4222	579.06226	866.6274	12
-1671	1730	2529	-407.6615	422.0035	617.15857	12
-1236	2366	2875	-301.50763	577.28406	701.4148	12
-734	1554	3111	-178.97609	379.0596	759.06366	12
-1590	3914	4772	-387.9774	954.9187	1164.3351	12
358	791	1459	87.394005	193.0396	356.0517	12
248	3423	4782	60.500683	835.21747	1166.7593	12
-2735	3337	2595	-667.32574	814.295	633.16315	12
1663	945	2940	405.73813	230.58575	717.3437	12
-2139	4235	4245	-521.86786	1033.2449	1035.6685	12
-813	1246	2515	-198.37993	303.94022	613.7196	12
263	2135	2946	64.16545	520.9048	718.7591	12
-172	3806	4212	-41.953556	928.6273	1027.7278	12
-2372	1371	2418	-578.88245	334.59473	590.0673	12
483	2145	3327	117.812	523.3302	811.9078	12
-1899	3719	4062	-463.42484	907.49884	991.18866	12
-752	813	2904	-183.42978	198.27432	708.6408	12
-637	2645	3257	-155.41931	645.36005	794.77	12
-634	2314	2851	-154.73038	564.6632	695.71173	12
-1751	2196	3166	-427.17	535.8459	772.50195	12
-834	1818	3036	-203.56323	443.69284	740.75745	12
-1699	2343	2922	-414.48337	571.6172	712.9264	12
-469	1901	2759	-114.50628	463.9227	673.2497	12
-636	3412	3188	-155.09323	832.6411	777.7894	12
-1517	2001	2723	-370.1936	488.16312	664.3768	12
-1803	2177	3944	-439.81525	531.10144	962.4536	12
-1261	1787	2782	-307.57565	436.0711	678.8589	12
496	2831	3220	120.9568	690.73804	785.6594	12
-2379	2464	3414	-580.41974	601.3083	832.95337	12
377	1377	2363	91.90782	335.87115	576.4931	12
-2251	3626	4335	-549.27057	884.75073	1057.7036	12
-1550	785	2459	-378.29022	191.56464	599.89233	12
-70	3103	3595	-17.063076	757.0568	877.1978	12
-2448	2104	3257	-597.29114	513.4396	794.6254	12
-257	1780	2943	-62.738625	434.30273	718.0452	12
-1446	2214	3046	-352.81577	540.19183	743.3028	12
-1527	2679	3492	-372.5532	653.6084	852.16205	12
-1345	1343	2245	-328.14133	327.74246	547.8855	12
784	2981	4047	191.38812	727.3836	987.5531	12
-3168	3812	3040	-772.9564	930.15826	741.6876	12
-16	287	2365	-3.8031604	70.01262	577.0516	12
-561	3943	4011	-136.88116	962.1776	978.71075	12
100	2467	3186	24.39841	602.03503	777.27747	12
-1422	2534	3203	-347.01566	618.3889	781.4531	12
1406	2190	3344	342.99142	534.4144	815.9747	12
-2557	3549	3500	-623.8266	865.91425	853.95575	12
-238	904	2529	-58.01218	220.592	616.96844	12
240	3360	3908	58.65624	819.76355	953.48926	12
-1466	2728	3141	-357.62	665.6709	766.5258	12
-399	1886	3110	-97.414	460.24634	758.8554	12
-621	3226	3517	-151.40486	787.25946	858.059	12
-2351	1759	2638	-573.6644	429.1525	643.65656	12
1169	1353	2682	285.3435	330.21118	654.4101	12
-2877	4344	4350	-701.9654	1059.8494	1061.4836	12
-809	26	1506	-197.36131	6.2616334	367.34885	12
-563	2892	3859	-137.28413	705.7347	941.64777	12
-1829	2595	2822	-446.34875	633.23145	688.675	12
-744	1877	2926	-181.51123	457.96698	713.98834	12
-552	2159	2883	-134.60635	526.7922	703.5458	12
-2082	2792	3303	-507.90982	681.26196	805.9608	12
-831	1531	3211	-202.80792	373.4422	783.43585	12
-607	3161	4231	-147.98854	771.2865	1032.2906	12
-1586	1863	2615	-387.0837	454.68735	638.1314	12
-861	2730	3678	-210.05392	666.2178	897.4704	12
-481	2389	3230	-117.26393	583.0155	788.1484	12
-1253	2414	3214	-305.8532	588.91614	784.2327	12
-1545	1632	2704	-377.02823	398.13156	659.66345	12
-39	2587	3218	-9.429948	631.1856	785.2895	12
-1820	2575	3200	-443.98407	628.3355	780.80774	12
-2220	2034	3570	-541.6031	496.3517	871.0663	12
-1359	1555	2777	-331.7159	379.3948	677.52985	12
294	3203	3786	71.80026	781.6535	923.70514	12
-1608	2528	3098	-392.43268	616.8472	755.9186	12
-654	1748	2714	-159.59459	426.5135	662.2821	12
-2078	3227	3350	-506.91537	787.3751	817.31824	12
-1346	1201	2192	-328.45316	292.9276	534.88824	12
1615	1765	3691	394.1632	430.65234	900.5585	12
-1390	4114	3684	-339.28165	1003.75665	898.99805	12
-1203	1533	2751	-293.4751	373.99207	671.331	12
-80	3080	3393	-19.612875	751.6386	827.8868	12
-1171	3441	3672	-285.64102	839.70294	895.921	12
-1639	1368	3055	-399.83054	333.69168	745.53	12
2723	1687	3351	664.51575	411.7449	817.64734	12
-2674	4508	3260	-652.5009	1100.0197	795.4995	12
-1975	717	2950	-481.98022	174.9544	719.6812	12
-612	2570	3679	-149.30417	626.9899	897.6488	12
368	1969	2955	89.759514	480.3263	720.90094	12
-2138	2827	3306	-521.7016	689.7659	806.6974	12
-635	1649	3263	-154.85751	402.41806	796.13275	12
-3286	2673	3688	-801.85474	652.22266	899.81366	12
938	-597	1191	228.88905	-145.71346	290.61536	12
-1197	5377	5524	-292.06757	1311.9734	1347.878	12
-3098	29	1063	-755.87195	7.005111	259.27164	12
825	1376	3616	201.37639	335.64603	882.40015	12
-2461	2970	2689	-600.5439	724.7526	656.21106	12
-951	2536	3160	-232.16138	618.8104	771.1089	12
-1511	1800	2897	-368.60825	439.1051	706.9062	12
-574	2426	4408	-139.99248	591.82635	1075.4681	12
-4052	1986	2639	-988.7639	484.54333	643.90314	12
2388	2972	3951	582.72327	725.0742	964.1102	12
-2745	3396	3968	-669.7561	828.52576	968.2868	12
-1563	580	2375	-381.3285	141.50351	579.5639	12
