A_X [mg]	A_Y [mg]	A_Z [mg]
-778	375	1
-132	474	-34
1996	1532	-230
3530	2617	-219
2894	1662	267
1415	259	16
717	-582	-115
475	-702	454
439	-985	635
467	-831	457
590	-901	169
1849	-333	-16
2806	1926	-106
1698	1503	-532
646	663	-587
207	724	-299
-389	423	-221
-830	541	28
-969	504	30
-809	621	-29
-367	850	143
1173	1182	-185
2652	1486	-56
2023	814	76
813	-49	-156
442	-372	18
262	-657	178
301	-1059	282
389	-1302	160
679	-832	10
1920	-800	-387
4467	1313	-787
3425	2740	-778
-120	1045	-572
-466	732	-325
-750	504	-174
-1045	416	33
-646	550	14
-802	530	75
529	856	68
2791	1627	-301
3713	2473	-7
2719	1447	451
622	-281	143
164	-842	24
558	-866	185
523	-1298	244
767	-964	286
1452	-579	4
3113	313	-289
3749	2411	-312
2195	1934	-458
957	1171	-641
35	783	-404
-776	252	-23
-790	441	14
-799	431	-2
-537	685	153
592	814	-121
2701	2347	-444
3626	2586	110
2318	871	320
1022	-51	-142
486	-512	-3
208	-996	215
271	-1178	110
563	-655	70
1923	-670	-273
3840	1206	-812
3627	2485	-732
1753	1343	-590
561	1158	-563
72	645	-244
-370	356	-183
-846	393	16
-839	646	128
-56	924	11
1962	1605	-571
3755	2371	-666
2976	1465	132
1402	150	-251
803	-804	-537
466	-882	-93
280	-1133	251
414	-860	220
1371	-626	-287
3352	41	-814
4169	2262	-965
2712	1797	-562
963	1093	-498
151	1069	-580
-320	602	-403
-729	623	-150
-996	577	31
-792	559	24
780	759	-99
3268	2006	-308
4153	2163	32
2765	850	-61
984	-126	-297
387	-604	-87
8	-820	175
24	-958	362
439	-1143	108
-105	-1231	377
2791	306	-680
4525	2081	-1076
2080	1790	-368
893	1081	-771
-102	804	-356
-612	445	-100
-715	494	-101
-924	437	43
-563	560	119
-452	541	127
1538	1138	-13
3504	1874	22
1754	580	-50
702	-251	-143
496	-441	48
321	-631	323
363	-1051	347
512	-1280	133
662	-1054	49
1852	-598	-244
4063	926	-824
2094	1371	-720
100	960	-403
24	602	-220
-620	461	-122
-666	658	-90
-776	573	-0
-664	598	21
78	638	19
2066	1442	-357
4273	2355	-121
2637	1046	253
68	-470	39
221	-475	104
165	-629	176
167	-976	116
415	-1184	93
517	-855	21
2120	-763	-442
4067	670	-650
3560	2008	-294
1575	1046	-262
375	832	-266
-228	617	-38
-623	405	-79
-677	593	17
-663	458	-23
-500	669	75
297	874	141
2337	1411	-247
3947	2118	183
2810	1278	393
1256	176	-15
590	-446	-14
180	-731	161
380	-941	274
511	-963	219
1101	-645	-28
2849	-417	-231
3838	1522	-382
2879	1894	-426
1288	953	-448
276	1068	-537
-265	551	-241
-687	291	39
-807	403	-46
-634	649	78
229	999	-108
2158	1862	-448
3580	2149	-285
2915	1156	-73
1467	45	-34
855	-524	34
734	-609	274
617	-1177	379
692	-904	148
1555	-598	-147
3420	560	-393
3909	2143	-577
2137	1392	-674
648	1006	-698
-45	775	-481
-338	625	-271
-1015	584	-282
-715	903	234
-408	495	61
599	302	-838
3887	2425	-159
3586	2104	658
1531	619	368
947	-52	5
541	-545	78
475	-960	263
171	-1253	371
443	-1196	307
2602	-432	9
4425	2128	-7
3295	2298	-119
1329	1257	-386
306	1266	-400
-252	593	-340
-620	533	-290
-1017	512	-220
-1005	357	-134
-788	701	-47
-335	584	141
1389	1966	-18
3957	3481	247
4088	2047	576
1775	436	-12
624	-335	-95
314	-827	90
232	-867	224
354	-1277	365
321	-986	336
894	-866	328
2206	-249	203
2655	1980	-77
1335	1647	-453
268	762	-470
-227	588	-267
-722	257	-226
-888	341	30
-663	344	127
-460	666	93
-200	977	266
1486	1702	-36
2911	2114	28
1957	1075	-24
864	-157	-466
795	-701	-120
616	-1029	327
634	-1396	399
694	-1272	351
740	-621	158
2139	-682	-302
4613	1415	-621
3353	2830	-706
28	1124	-643
-427	823	-402
-822	649	-201
-1183	559	26
-886	671	162
-866	730	135
18	1061	150
2304	1956	-273
4244	3071	-408
3226	1772	26
767	-411	-271
179	-958	-194
468	-957	295
446	-1370	440
713	-782	537
1380	-522	75
3116	103	-550
4133	2368	-569
2642	2021	-510
1224	1315	-750
118	931	-553
-832	245	-301
-790	527	-263
-833	488	-93
-679	702	2
87	816	163
1832	1693	25
3667	2599	-226
3384	1870	114
1657	523	46
728	-360	-102
469	-875	391
384	-1233	375
559	-1050	258
1015	-572	159
2801	-46	-148
3955	1370	-249
2777	2128	-447
1208	1332	-587
200	895	-440
-263	530	-293
-762	361	-106
-879	630	-10
-413	693	32
896	1259	-118
3022	2205	-340
3640	2143	-63
2325	951	109
1091	-264	-49
657	-740	-34
451	-918	324
575	-873	310
621	-706	212
1772	-360	-90
3931	1008	-658
3582	2089	-362
1898	1652	-569
706	1009	-695
-19	532	-221
-254	377	-208
-647	502	-108
-806	573	34
-545	893	73
787	1151	-158
3338	2175	-593
4068	2150	-311
2220	701	41
905	-159	-183
430	-543	-67
344	-681	150
475	-1032	261
-28	-1242	346
1820	-1077	-180
4654	1457	-613
3844	2887	-588
1574	1475	-705
350	1252	-523
-205	753	-246
-584	432	-207
-1209	471	51
-818	586	-60
-1224	448	21
199	1240	-118
4148	2837	-615
3614	1785	-39
1506	275	74
650	-381	-55
406	-700	186
375	-991	307
423	-1220	209
447	-1112	177
962	-1339	240
2795	-555	-288
2604	1291	-621
1108	1652	-647
364	1101	-527
-236	721	-321
-546	551	-237
-919	599	-26
-919	515	14
-593	739	83
120	841	209
3059	1653	-332
3137	1316	-276
738	-184	214
675	-431	-1
279	-526	64
62	-751	78
168	-1089	4
254	-947	228
1107	-838	-186
2991	-29	-892
4324	1625	-788
2679	1668	-443
283	764	-293
-276	412	-189
-473	511	-257
-881	523	-46
-882	592	-109
-700	850	-23
297	1065	86
2455	1631	-489
4036	2178	-209
3168	1360	125
921	-216	-6
143	-751	59
-16	-1033	228
334	-1118	234
410	-949	160
1227	-719	-149
3942	440	-722
1407	302	-255
