# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
348263448,-28.792,-33.672,1005.768
348271790,-28.304,-33.672,1006.256
348280132,-28.792,-34.160,1005.280
348288483,-27.328,-33.184,1005.280
348296824,-27.328,-33.672,1005.280
348305166,-27.816,-34.160,1006.256
348313515,-27.816,-34.648,1007.232
348321858,-28.304,-34.648,1006.256
348330200,-28.304,-34.160,1004.792
348338543,-28.304,-34.160,1005.280
348346894,-28.304,-34.160,1005.768
348355236,-27.328,-34.160,1005.280
348363578,-26.840,-33.672,1005.280
348371922,-27.816,-33.672,1005.768
348380273,-27.328,-33.184,1005.280
348388616,-28.304,-33.672,1005.280
348396958,-28.304,-33.184,1006.256
348405301,-27.816,-34.160,1006.256
348413651,-27.816,-33.672,1006.256
348421995,-27.816,-34.160,1006.256
348430338,-27.816,-34.160,1006.256
348438681,-27.816,-34.160,1004.792
348447023,-28.304,-34.160,1005.768
348455374,-28.304,-34.160,1007.232
348463717,-27.816,-33.672,1005.768
348472060,-27.328,-34.160,1005.768
348480402,-27.328,-34.648,1006.256
348488753,-27.328,-34.160,1005.768
348497096,-27.328,-34.648,1005.280
348505439,-28.304,-33.672,1004.792
348513781,-28.304,-33.672,1006.744
348522131,-28.304,-33.672,1006.744
348530473,-28.304,-33.184,1004.792
348538815,-27.328,-33.184,1005.768
348547166,-28.304,-32.696,1005.280
348555509,-27.328,-33.184,1004.792
348563852,-27.816,-33.672,1005.280
348572194,-28.792,-34.160,1005.768
348580543,-28.304,-34.160,1005.280
348588885,-28.304,-34.160,1006.744
348597227,-28.792,-34.648,1005.768
348605577,-28.792,-34.648,1005.768
348613919,-28.792,-34.648,1006.256
348622262,-28.304,-34.160,1006.256
348630613,-27.328,-33.672,1006.256
348638956,-28.792,-33.184,1005.768
348647299,-27.816,-33.184,1005.768
348655642,-27.328,-33.184,1006.256
348663985,-27.816,-33.184,1005.768
348672336,-27.328,-33.184,1005.768
348680678,-27.816,-33.184,1006.256
348689021,-27.816,-33.672,1005.280
348697363,-27.328,-33.672,1005.280
348705713,-27.816,-34.648,1006.744
348714056,-27.816,-34.648,1006.744
348722397,-28.304,-35.136,1005.768
348730748,-28.304,-34.648,1005.280
348739090,-28.304,-34.648,1005.768
348747434,-28.792,-34.160,1006.744
348755776,-28.304,-34.160,1005.768
348764127,-28.304,-34.160,1005.280
348772469,-27.816,-34.648,1006.744
348780811,-27.328,-33.184,1005.280
348789159,-27.328,-33.672,1004.792
348797502,-27.328,-33.184,1005.280
348805843,-28.304,-33.184,1007.232
348814192,-28.304,-33.184,1006.744
348822535,-28.792,-33.672,1006.256
348830884,-28.792,-34.160,1006.256
348839227,-28.792,-33.672,1007.232
348847570,-29.280,-33.672,1006.256
348855912,-28.304,-33.672,1007.232
348864263,-27.816,-34.648,1006.256
348872605,-28.792,-35.624,1006.744
348880946,-29.280,-34.648,1005.768
348889297,-28.792,-35.136,1006.256
348897639,-27.328,-34.160,1008.208
348905982,-21.960,-33.184,1016.504
348914324,-18.056,-30.744,1002.352
348922675,-18.056,-33.672,996.984
348931017,-20.008,-32.696,1009.184
348939360,-24.888,-32.696,1011.136
348947710,-32.208,-35.624,1005.768
348956053,-35.136,-36.600,999.912
348964395,-35.136,-34.160,1002.352
348972738,-34.648,-35.624,1006.256
348981088,-32.696,-31.720,1007.720
348989432,-30.256,-31.232,1000.888
348997775,-26.840,-29.768,1005.280
349006117,-27.328,-33.184,1005.280
349014460,-28.792,-34.648,1004.792
349022811,-29.280,-37.576,1008.208
349031153,-31.232,-39.040,1005.768
349039496,-31.720,-38.552,1004.304
349047845,-32.696,-39.040,1004.792
349056187,-32.696,-37.088,1003.816
349064529,-32.696,-34.648,1005.280
349072880,-30.744,-33.184,1005.768
349081222,-29.768,-33.184,1004.304
349089564,-28.792,-33.184,1006.256
349097907,-27.816,-33.184,1008.208
349106257,-27.816,-32.696,1006.744
349114600,-28.304,-34.160,1004.792
349122943,-27.328,-32.696,1005.280
349131285,-27.328,-31.720,1005.768
349139636,-27.816,-30.744,1003.816
349147979,-27.328,-30.744,1005.280
349156319,-27.816,-29.280,1004.792
349164670,-29.768,-32.208,1007.232
349173012,-30.256,-33.672,1004.792
349181354,-31.232,-35.136,1005.768
349189705,-31.232,-35.624,1006.256
349198047,-30.744,-36.600,1007.232
349206390,-29.768,-36.600,1005.768
349214733,-27.816,-35.136,1004.304
349223084,-26.352,-36.112,1004.304
349231426,-24.888,-34.160,1004.792
349239771,-22.936,-33.184,1005.280
349248114,-21.960,-31.720,1003.328
349256457,-22.936,-33.672,1005.768
349264800,-24.888,-32.208,1006.256
349273151,-25.376,-33.184,1005.768
349281494,-27.328,-33.672,1006.256
349289837,-26.840,-32.208,1005.280
349298180,-27.328,-31.232,1004.792
349306530,-25.376,-31.720,1004.304
349314872,-32.696,-33.672,1016.016
349323215,-27.816,-32.208,1003.816
349331558,-25.864,-34.160,995.520
349339908,-37.088,-42.944,1013.088
349348251,-30.256,-44.896,1013.088
349356592,-27.816,-29.280,1003.328
349364942,-32.208,-38.552,1002.840
349373284,-33.672,-33.184,998.936
349381627,-31.720,-36.600,1008.208
349389969,-32.208,-34.648,1002.840
349398320,-31.232,-33.184,1010.648
349406662,-30.256,-32.208,1005.768
349415004,-32.208,-35.624,1008.696
349423355,-30.744,-35.136,1009.672
349431697,-28.304,-33.672,1001.864
349440038,-28.792,-35.136,1002.840
349448388,-26.840,-31.720,1005.768
349456730,-26.352,-31.720,1005.280
349465073,-26.840,-31.720,1003.816
349473416,-26.840,-32.208,1002.840
349481767,-28.792,-32.696,1006.256
349490110,-28.792,-33.184,1005.768
349498453,-28.792,-35.136,1005.280
349506796,-29.280,-35.624,1004.792
349515146,-28.792,-35.624,1005.768
349523489,-27.816,-36.600,1008.696
349531832,-26.840,-36.112,1007.232
349540175,-24.400,-35.624,1005.768
349548525,-24.400,-34.160,1007.232
349556867,-24.400,-34.648,1005.280
349565210,-26.352,-34.648,1004.792
349573553,-26.352,-34.648,1004.792
349581904,-27.816,-36.112,1005.768
349590246,-29.768,-35.624,1007.720
349598587,-29.280,-35.136,1007.232
349606938,-30.256,-35.136,1003.816
349615279,-29.768,-34.160,1003.816
349623622,-29.768,-33.184,1005.768
349631964,-29.280,-33.184,1008.696
349640315,-29.768,-33.184,1007.232
349648658,-29.768,-32.696,1004.792
349657000,-29.768,-33.184,1005.280
349665343,-28.304,-32.696,1004.304
349673693,-28.792,-33.184,1004.792
349682035,-29.280,-32.696,1004.792
349690377,-29.280,-33.672,1004.792
349698728,-30.256,-32.696,1006.256
349707070,-28.792,-33.672,1004.792
349715411,-30.256,-34.160,1004.304
349723763,-31.232,-35.136,1006.256
349732105,-31.232,-35.624,1006.256
