# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
89517682,358.192,1164.856,-1626.016
89526033,261.080,1170.712,-382.104
89534376,-373.808,1277.584,528.016
89542719,-831.552,1497.672,1797.304
89551063,-1412.272,1914.424,3175.904
89559406,-1494.744,2494.656,4629.168
89567749,-1486.448,3074.888,5974.584
89576092,-1545.984,3274.480,7391.736
89584436,-1493.768,3541.416,8270.136
89592779,-1115.568,3938.648,7910.480
89601129,-813.984,4229.008,7033.544
89609472,-535.336,4218.760,5976.048
89617815,-516.792,3662.928,5292.360
89626158,-389.912,3014.376,4162.152
89634499,-401.136,2426.336,2973.872
89642850,-532.408,1810.968,2148.176
89651192,-564.616,1445.456,1607.960
89659535,-694.424,701.744,1047.248
89667877,-613.904,900.848,189.832
89676219,-529.968,695.888,-126.392
89684570,-531.432,20.984,-550.464
89692910,-416.264,-490.928,-1357.128
89701253,-199.104,-644.648,-2014.952
89709596,-121.512,-1392.264,-2140.856
89717946,156.648,-684.176,-3150.040
89726288,-139.080,-444.568,-2942.152
89734631,28.792,-292.800,-3048.048
89742974,172.264,-1066.768,-3569.232
89751316,127.368,-1093.608,-4468.616
89759665,-28.304,-1601.128,-4441.776
89768008,82.960,-1315.648,-4465.200
89776350,125.904,-1126.792,-4229.984
89784693,143.472,-971.608,-3843.000
89793035,31.720,-835.944,-3119.784
89801386,-257.176,-882.792,-1784.616
89809729,-203.496,-193.248,-1559.160
89818073,-390.888,423.584,-839.360
89826415,-595.848,751.520,227.896
89834758,-808.128,1183.400,1591.368
89843102,-962.824,2487.824,2403.400
89851444,-852.048,3064.640,4059.184
89859794,-807.640,3600.952,5704.232
89868137,-891.088,3886.432,7330.248
89876479,-788.608,4128.968,8068.104
89884820,-612.928,4538.888,7918.288
89893163,-456.280,4683.336,7353.184
89901514,-457.256,4479.840,6746.112
89909857,-504.592,3646.824,6053.152
89918198,-563.152,3904.976,4562.312
89926540,-718.336,3048.048,3840.560
89934883,-818.864,2482.944,2665.456
89943232,-838.384,1850.496,1522.072
89951574,-955.016,1142.408,649.528
89959917,-778.360,1136.552,-474.336
89968259,-597.800,385.032,-1250.256
89976610,-482.632,-260.592,-2180.872
89984952,-187.392,-717.360,-3159.312
89993295,61.000,-1301.984,-3954.752
90001638,108.336,-1594.784,-4709.688
