A_X [mg],A_Y [mg],A_Z [mg],G_X [dps],G_Y [dps],G_Z [dps]
-91.378,-83.265,1014.19,0.67375,0.035,-0.00875
-91.378,-86.01,1018.58,0.56875,-0.0175,0.00875
-90.219,-87.535,1020.65,0.735,0,0
-90.402,-83.509,1015.04,0.84,0.035,-0.04375
-90.158,-80.642,1012.97,0.70875,-0.0175,-0.0175
-88.145,-83.753,1016.44,0.5775,-0.07,0
-87.84,-84.18,1016.75,0.63875,-0.0525,-0.00875
-86.681,-80.52,1010.34,0.83125,-0.02625,0.0175
-84.058,-76.921,1006.8,0.735,-0.0525,0.00875
-84.912,-80.154,1010.95,0.5075,-0.0525,-0.0175
-87.23,-84.058,1016.2,0.525,-0.035,0.0175
-88.206,-83.692,1018.03,0.77875,-0.0175,0.035
-90.219,-82.594,1014.13,0.875,0.02625,-0.0175
-93.33,-83.814,1014.86,0.67375,0.07875,-0.02625
-91.988,-85.583,1018.46,0.56875,0.035,0.00875
-88.633,-87.23,1018.58,0.665,0.00875,0.02625
-88.145,-84.302,1014.74,0.805,0.00875,-0.00875
-88.206,-81.496,1010.34,0.69125,-0.02625,-0.0175
-85.888,-81.008,1012.23,0.53375,-0.02625,0
-86.254,-82.167,1013.7,0.5775,-0.04375,0
