A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
-511	-211	7
-443	-199	6
-466	-282	61
-604	-367	111
-775	-396	128
-1052	-406	109
-1280	-418	42
-1366	-534	-15
-1913	-844	-37
-1109	-596	169
-802	-696	418
-842	-778	415
-772	-692	361
-536	-300	393
-516	-111	445
-595	-65	507
-720	-156	539
-750	-252	515
-708	-324	449
-734	-335	404
-787	-308	391
-838	-309	359
-1075	-338	266
-1531	-550	477
-1203	-537	480
-1113	-369	194
-1299	-146	244
-1345	-60	185
-1205	-215	129
-1026	-374	123
-910	-417	99
-832	-396	68
-729	-295	73
-638	-195	66
-592	-145	70
-595	-151	87
-651	-182	113
-766	-202	138
-962	-202	108
-1540	-235	-6
-2023	-555	-18
-1388	-822	127
-1147	-1310	230
-1120	-744	55
-1064	-434	17
-936	-450	-15
-643	-554	1
-537	-514	29
-505	-485	90
-509	-489	161
-549	-568	237
-629	-691	366
-743	-759	433
-940	-700	427
-1085	-485	345
-1120	-387	269
-1507	-533	231
-1351	-370	463
-802	-440	142
-979	178	-167
-1186	173	159
-1384	-126	300
-1324	-359	203
-1126	-336	9
-931	-248	-50
-835	-302	-29
-767	-352	-60
-730	-429	-63
-718	-440	-40
-676	-405	20
-669	-320	54
-693	-237	82
-878	-199	61
-977	-305	163
-822	-400	337
-903	-564	530
-1180	-516	361
-1306	-321	205
-1301	-70	271
-1118	-153	318
-895	-299	325
-777	-488	358
-697	-574	343
-689	-516	336
-727	-297	329
-767	-338	313
-836	-362	339
-950	-456	296
-1020	-445	231
-1174	-481	167
-1474	-735	373
-908	-612	288
-971	-484	190
-1320	-309	87
-1468	-106	33
-1295	-106	17
-1032	-250	48
-859	-381	39
-775	-420	-2
-721	-368	-12
-640	-281	0
-525	-225	31
-455	-174	29
-477	-161	10
-633	-242	53
-877	-334	107
-1542	-476	114
-1930	-928	464
-1239	-1128	684
-817	82	319
-977	-185	205
-1178	-313	144
-1188	-411	157
-829	-325	94
-573	-353	2
-537	-479	-34
-596	-680	48
-707	-774	166
-801	-712	212
-893	-613	212
-1152	-281	452
-888	662	623
-916	144	434
-868	-242	317
-809	-378	169
-845	-471	87
-1259	-745	257
-1173	-862	418
-718	-480	209
-717	-184	124
-1001	-259	77
-1235	-303	170
-1229	-303	233
-1114	-311	209
-970	-269	112
-848	-312	58
-830	-363	50
-840	-349	59
-784	-284	93
-696	-222	102
-651	-177	85
-669	-188	89
-731	-261	126
-972	-286	98
-1512	-461	198
-1331	-517	272
-1139	-568	336
-1053	-782	237
-1095	-507	114
-1095	-393	91
-1004	-361	71
-746	-462	38
-594	-524	-1
-578	-568	44
-628	-597	99
-716	-575	137
-796	-616	208
-1016	-511	571
-823	1053	1083
-805	262	639
-896	-427	491
-857	-558	219
-1013	-565	151
-1457	-872	393
-945	-451	212
-736	-137	162
-907	-169	108
-1196	-337	148
-1230	-411	154
-1151	-351	97
-988	-280	78
-850	-300	35
-803	-405	21
-812	-447	54
-783	-349	74
-722	-255	94
-661	-159	93
-643	-128	87
-713	-207	120
-829	-284	157
-1098	-346	156
-1715	-459	187
-1764	-620	260
-1072	-649	335
-786	-342	187
-912	-668	141
-1010	-697	95
-922	-584	40
-687	-390	54
-519	-357	58
-556	-496	72
-714	-638	126
-859	-627	174
-1024	-650	462
-931	1295	962
-909	982	491
-862	-297	395
-884	-238	205
-792	-391	129
-770	-399	134
-1205	-566	247
-1050	-549	334
-814	-366	166
-794	-254	166
-897	-314	184
-1044	-375	208
-1093	-369	181
-1045	-275	97
-1008	-254	69
-942	-272	49
-863	-310	22
-866	-352	20
-883	-358	31
-872	-326	28
-851	-285	14
-825	-301	29
-862	-352	50
-885	-378	75
-966	-378	112
-1047	-438	121
-1428	-572	30
-1238	-539	88
-939	-560	146
-861	-545	176
-919	-533	130
-844	-345	95
-859	-262	165
-707	-478	150
-724	-344	254
-614	-343	299
-699	-384	208
-770	-331	238
-963	-326	303
-1181	-370	425
-1413	-31	563
-1186	-394	529
-888	-323	328
-696	-475	229
-704	-373	287
-728	-500	286
-726	-497	351
-660	-320	374
-726	-210	561
-677	-442	561
-583	-181	424
-501	-549	550
