Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
24093960	-1477	-1187	1630	-720.776	-579.256	795.440	-1857	-3494	-1749	-129.990	-244.580	-122.430	1508	30.891	
24104282	-1480	-1090	1775	-722.240	-531.920	866.200	-1988	-3466	-1815	-139.160	-242.620	-127.050	1504	30.875	
24114604	-1651	-969	1943	-805.688	-472.872	948.184	-2109	-3435	-1785	-147.630	-240.450	-124.950	1504	30.875	
24124927	-1617	-971	1901	-789.096	-473.848	927.688	-2220	-3393	-1701	-155.400	-237.510	-119.070	1509	30.895	
24135249	-1646	-993	2081	-803.248	-484.584	1015.528	-2339	-3355	-1692	-163.730	-234.850	-118.440	1509	30.895	
24145571	-1382	-975	2070	-674.416	-475.800	1010.160	-2462	-3327	-1778	-172.340	-232.890	-124.460	1499	30.855	
24155893	-1382	-897	2431	-674.416	-437.736	1186.328	-2571	-3318	-1853	-179.970	-232.260	-129.710	1499	30.855	
24166215	-1370	-811	2581	-668.560	-395.768	1259.528	-2664	-3302	-1786	-186.480	-231.140	-125.020	1509	30.895	
24176537	-1346	-728	2743	-656.848	-355.264	1338.584	-2746	-3280	-1627	-192.220	-229.600	-113.890	1509	30.895	
24186859	-1148	-762	2644	-560.224	-371.856	1290.272	-2826	-3264	-1534	-197.820	-228.480	-107.380	1496	30.844	
24197181	-984	-892	2691	-480.192	-435.296	1313.208	-2912	-3272	-1552	-203.840	-229.040	-108.640	1496	30.844	
24207503	-1538	-950	3106	-750.544	-463.600	1515.728	-3008	-3283	-1527	-210.560	-229.810	-106.890	1503	30.871	
24217825	-1643	-1099	3105	-801.784	-536.312	1515.240	-3115	-3264	-1489	-218.050	-228.480	-104.230	1503	30.871	
24228147	-1793	-1274	3206	-874.984	-621.712	1564.528	-3245	-3268	-1748	-227.150	-228.760	-122.360	1504	30.875	
24238469	-1667	-1378	3072	-813.496	-672.464	1499.136	-3390	-3321	-2359	-237.300	-232.470	-165.130	1504	30.875	
24248791	-1822	-1580	3302	-889.136	-771.040	1611.376	-3533	-3443	-3152	-247.310	-241.010	-220.640	1503	30.871	
24259113	-1671	-1476	3273	-815.448	-720.288	1597.224	-3673	-3610	-3951	-257.110	-252.700	-276.570	1503	30.871	
24269435	-789	-1524	2939	-385.032	-743.712	1434.232	-3788	-3850	-4775	-265.160	-269.500	-334.250	1503	30.871	
24279757	-471	-1912	3200	-229.848	-933.056	1561.600	-3875	-4184	-5413	-271.250	-292.880	-378.910	1503	30.871	
24290079	-194	-2319	3293	-94.672	-1131.672	1606.984	-3964	-4538	-5480	-277.480	-317.660	-383.600	1500	30.859	
24300401	187	-2844	3501	91.256	-1387.872	1708.488	-4085	-4889	-5078	-285.950	-342.230	-355.460	1500	30.859	
24310723	602	-2951	3505	293.776	-1440.088	1710.440	-4263	-5255	-4560	-298.410	-367.850	-319.200	1504	30.875	
24321045	1186	-3149	3543	578.768	-1536.712	1728.984	-4469	-5651	-4108	-312.830	-395.570	-287.560	1504	30.875	
24331367	1330	-3403	3881	649.040	-1660.664	1893.928	-4711	-6075	-3701	-329.770	-425.250	-259.070	1498	30.852	
24341689	1470	-3832	3948	717.360	-1870.016	1926.624	-4980	-6493	-3290	-348.600	-454.510	-230.300	1498	30.852	
24352011	1455	-4015	3826	710.040	-1959.320	1867.088	-5274	-6885	-2905	-369.180	-481.950	-203.350	1502	30.867	
24362333	1555	-4363	3583	758.840	-2129.144	1748.504	-5563	-7240	-2592	-389.410	-506.800	-181.440	1502	30.867	
24372655	1639	-4526	3244	799.832	-2208.688	1583.072	-5829	-7556	-2395	-408.030	-528.920	-167.650	1492	30.828	
24382977	1965	-4708	2529	958.920	-2297.504	1234.152	-6036	-7836	-2308	-422.520	-548.520	-161.560	1492	30.828	
24393299	2360	-4333	2031	1151.680	-2114.504	991.128	-6159	-8092	-2284	-431.130	-566.440	-159.880	1501	30.863	
24403621	3257	-3924	886	1589.416	-1914.912	432.368	-6147	-8347	-2367	-430.290	-584.290	-165.690	1501	30.863	
24413943	4534	-3240	-106	2212.592	-1581.120	-51.728	-5977	-8649	-2715	-418.390	-605.430	-190.050	1498	30.852	
24424265	5506	-2646	-1114	2686.928	-1291.248	-543.632	-5600	-9035	-3240	-392.000	-632.450	-226.800	1498	30.852	
24434587	6953	-1778	-2135	3393.064	-867.664	-1041.880	-5011	-9456	-3563	-350.770	-661.920	-249.410	1508	30.891	
24444910	8179	-1171	-3039	3991.352	-571.448	-1483.032	-4227	-9882	-3442	-295.890	-691.740	-240.940	1508	30.891	
24455232	8773	139	-3951	4281.224	67.832	-1928.088	-3312	-10250	-2740	-231.840	-717.500	-191.800	1508	30.891	
24465554	8835	870	-5255	4311.480	424.560	-2564.440	-2318	-10511	-1682	-162.260	-735.770	-117.740	1508	30.891	
24475876	8333	1462	-6137	4066.504	713.456	-2994.856	-1305	-10664	-691	-91.350	-746.480	-48.370	1508	30.891	
24486198	7360	1430	-7313	3591.680	697.840	-3568.744	-287	-10705	-56	-20.090	-749.350	-3.920	1508	30.891	
24496520	6266	2060	-8566	3057.808	1005.280	-4180.208	776	-10625	95	54.320	-743.750	6.650	1508	30.891	
24506842	5332	2285	-10225	2602.016	1115.080	-4989.800	1956	-10412	-56	136.920	-728.840	-3.920	1508	30.891	
24517164	2951	2475	-12819	1440.088	1207.800	-6255.672	3247	-10033	-289	227.290	-702.310	-20.230	1518	30.930	
24527486	1060	5223	-15088	517.280	2548.824	-7362.944	4679	-9411	-668	327.530	-658.770	-46.760	1518	30.930	
24537808	2032	10855	-15074	991.616	5297.240	-7356.112	6491	-8644	-1390	454.370	-605.080	-97.300	1518	30.930	
24548130	4804	17796	-13482	2344.352	8684.448	-6579.216	8913	-7948	-2361	623.910	-556.360	-165.270	1518	30.930	
24558452	8195	26085	-9936	3999.160	12729.480	-4848.768	12002	-7401	-3078	840.140	-518.070	-215.460	1504	30.875	
24568774	11285	31861	-5261	5507.080	15548.168	-2567.368	15675	-7000	-3599	1097.250	-490.000	-251.930	1504	30.875	
24579096	14124	32741	430	6892.512	15977.608	209.840	19585	-6611	-3885	1370.950	-462.770	-271.950	1510	30.898	
24589418	16550	32742	6087	8076.400	15978.096	2970.456	23254	-6211	-3529	1627.780	-434.770	-247.030	1510	30.898	
24599740	13921	31485	6283	6793.448	15364.680	3066.104	25897	-5934	-2391	1812.790	-415.380	-167.370	1515	30.918	
24610062	12834	18132	4588	6262.992	8848.416	2238.944	26712	-5726	-270	1869.840	-400.820	-18.900	1515	30.918	
24620384	6329	5315	-6686	3088.552	2593.720	-3262.768	12697	-4588	12650	888.790	-321.160	885.500	1516	30.922	
24630706	8979	14893	-8955	4381.752	7267.784	-4370.040	6652	-5036	9432	465.640	-352.520	660.240	1516	30.922	
24641028	5324	13855	-4895	2598.112	6761.240	-2388.760	9264	-5837	-2694	648.480	-408.590	-188.580	1516	30.922	
24651350	8912	11712	-5847	4349.056	5715.456	-2853.336	10393	-8107	-8113	727.510	-567.490	-567.910	1516	30.922	
24661672	10029	8451	-4305	4894.152	4124.088	-2100.840	10995	-7347	-4626	769.650	-514.290	-323.820	1506	30.883	
24671995	10071	8960	-4333	4914.648	4372.480	-2114.504	10642	-6855	2735	744.940	-479.850	191.450	1506	30.883	
24682317	8874	9790	-3889	4330.512	4777.520	-1897.832	9702	-7257	7957	679.140	-507.990	556.990	1509	30.895	
24692639	5598	10197	-3487	2731.824	4976.136	-1701.656	8573	-7982	8381	600.110	-558.740	586.670	1509	30.895	
24702961	2821	8542	-2860	1376.648	4168.496	-1395.680	7653	-8355	5374	535.710	-584.850	376.180	1500	30.859	
24713283	1600	7240	-3362	780.800	3533.120	-1640.656	7081	-8123	1930	495.670	-568.610	135.100	1500	30.859	
24723605	2160	6345	-4170	1054.080	3096.360	-2034.960	6763	-7444	-132	473.410	-521.080	-9.240	1494	30.836	
24733927	3055	7088	-4471	1490.840	3458.944	-2181.848	6589	-6614	-959	461.230	-462.980	-67.130	1494	30.836	
24744249	3531	7430	-4320	1723.128	3625.840	-2108.160	6545	-5808	-1167	458.150	-406.560	-81.690	1468	30.734	
24754571	3551	6967	-4804	1732.888	3399.896	-2344.352	6570	-5058	-1255	459.900	-354.060	-87.850	1468	30.734	
24764893	3354	6116	-5522	1636.752	2984.608	-2694.736	6578	-4349	-1445	460.460	-304.430	-101.150	1485	30.801	
24775215	3186	5697	-6340	1554.768	2780.136	-3093.920	6525	-3661	-1753	456.750	-256.270	-122.710	1485	30.801	
24785537	3324	5766	-6586	1622.112	2813.808	-3213.968	6441	-3005	-2248	450.870	-210.350	-157.360	1464	30.719	
24795859	3570	5704	-6551	1742.160	2783.552	-3196.888	6374	-2394	-2949	446.180	-167.580	-206.430	1464	30.719	
24806181	3846	5850	-6336	1876.848	2854.800	-3091.968	6331	-1810	-3596	443.170	-126.700	-251.720	1456	30.688	
24816504	4346	5976	-6024	2120.848	2916.288	-2939.712	6314	-1262	-4011	441.980	-88.340	-280.770	1456	30.688	
24826826	4705	6024	-5575	2296.040	2939.712	-2720.600	6313	-766	-4201	441.910	-53.620	-294.070	1456	30.688	
24837148	4545	5567	-5323	2217.960	2716.696	-2597.624	6305	-316	-4134	441.350	-22.120	-289.380	1456	30.688	
24847470	4173	5200	-5160	2036.424	2537.600	-2518.080	6263	116	-3774	438.410	8.120	-264.180	1453	30.676	
24857792	3958	5153	-5020	1931.504	2514.664	-2449.760	6200	511	-3263	434.000	35.770	-228.410	1453	30.676	
24868114	3763	5150	-4773	1836.344	2513.200	-2329.224	6150	851	-2784	430.500	59.570	-194.880	1444	30.641	
24878436	3692	5078	-4554	1801.696	2478.064	-2222.352	6111	1133	-2436	427.770	79.310	-170.520	1444	30.641	
24888758	3912	4882	-4236	1909.056	2382.416	-2067.168	6074	1357	-2248	425.180	94.990	-157.360	1443	30.637	
24899080	3882	4369	-3859	1894.416	2132.072	-1883.192	6020	1524	-2151	421.400	106.680	-150.570	1443	30.637	
24909402	3687	3861	-3654	1799.256	1884.168	-1783.152	5925	1663	-1997	414.750	116.410	-139.790	1454	30.680	
24919724	3570	3522	-3424	1742.160	1718.736	-1670.912	5798	1784	-1725	405.860	124.880	-120.750	1454	30.680	
24930046	3382	3093	-3317	1650.416	1509.384	-1618.696	5648	1874	-1410	395.360	131.180	-98.700	1443	30.637	
24940368	3038	2729	-3299	1482.544	1331.752	-1609.912	5473	1943	-1114	383.110	136.010	-77.980	1443	30.637	
24950690	2874	2414	-3292	1402.512	1178.032	-1606.496	5274	2002	-896	369.180	140.140	-62.720	1446	30.648	
24961012	2949	2256	-3143	1439.112	1100.928	-1533.784	5054	2044	-803	353.780	143.080	-56.210	1446	30.648	
24971334	3102	2084	-2867	1513.776	1016.992	-1399.096	4825	2060	-810	337.750	144.200	-56.700	1435	30.605	
24981656	3111	1831	-2659	1518.168	893.528	-1297.592	4590	2055	-818	321.300	143.850	-57.260	1435	30.605	
24991978	3003	1632	-2398	1465.464	796.416	-1170.224	4353	2044	-755	304.710	143.080	-52.850	1440	30.625	
25002300	2754	1439	-2146	1343.952	702.232	-1047.248	4122	2036	-600	288.540	142.520	-42.000	1440	30.625	
25012622	2403	1316	-1929	1172.664	642.208	-941.352	3904	2037	-390	273.280	142.590	-27.300	1449	30.660	
25022944	2103	1204	-1756	1026.264	587.552	-856.928	3703	2050	-206	259.210	143.500	-14.420	1449	30.660	
25033266	1841	1205	-1486	898.408	588.040	-725.168	3518	2072	-95	246.260	145.040	-6.650	1452	30.672	
25043588	1587	1153	-1298	774.456	562.664	-633.424	3350	2100	-72	234.500	147.000	-5.040	1452	30.672	
25053910	1327	1158	-1158	647.576	565.104	-565.104	3196	2140	-147	223.720	149.800	-10.290	1463	30.715	
25064232	1060	1171	-907	517.280	571.448	-442.616	3056	2194	-312	213.920	153.580	-21.840	1463	30.715	
25074554	816	1135	-745	398.208	553.880	-363.560	2925	2266	-555	204.750	158.620	-38.850	1462	30.711	
25084876	597	1009	-557	291.336	492.392	-271.816	2791	2356	-903	195.370	164.920	-63.210	1462	30.711	
25095198	400	899	-362	195.200	438.712	-176.656	2643	2466	-1346	185.010	172.620	-94.220	1456	30.688	
25105520	265	857	-206	129.320	418.216	-100.528	2479	2595	-1838	173.530	181.650	-128.660	1456	30.688	
25115842	225	805	-94	109.800	392.840	-45.872	2301	2737	-2326	161.070	191.590	-162.820	1458	30.695	
25126164	169	829	61	82.472	404.552	29.768	2113	2885	-2759	147.910	201.950	-193.130	1458	30.695	
25136486	174	847	181	84.912	413.336	88.328	1919	3032	-3119	134.330	212.240	-218.330	1455	30.684	
25146808	257	852	322	125.416	415.776	157.136	1720	3170	-3436	120.400	221.900	-240.520	1455	30.684	
25157130	428	821	441	208.864	400.648	215.208	1514	3285	-3741	105.980	229.950	-261.870	1457	30.691	
25167454	535	850	518	261.080	414.800	252.784	1300	3373	-4009	91.000	236.110	-280.630	1457	30.691	
25177775	526	901	643	256.688	439.688	313.784	1085	3438	-4195	75.950	240.660	-293.650	1459	30.699	
25188097	502	951	758	244.976	464.088	369.904	877	3485	-4313	61.390	243.950	-301.910	1459	30.699	
25198419	547	1026	788	266.936	500.688	384.544	677	3513	-4415	47.390	245.910	-309.050	1457	30.691	
25208741	620	1032	799	302.560	503.616	389.912	489	3516	-4534	34.230	246.120	-317.380	1457	30.691	
25219063	672	999	971	327.936	487.512	473.848	306	3496	-4669	21.420	244.720	-326.830	1450	30.664	
25229385	689	927	1125	336.232	452.376	549.000	125	3455	-4804	8.750	241.850	-336.280	1450	30.664	
25239707	735	839	1201	358.680	409.432	586.088	-56	3396	-4923	-3.920	237.720	-344.610	1453	30.676	
25250029	736	814	1333	359.168	397.232	650.504	-235	3318	-5008	-16.450	232.260	-350.560	1453	30.676	
25260351	709	823	1510	345.992	401.624	736.880	-404	3226	-5048	-28.280	225.820	-353.360	1455	30.684	
25270673	731	868	1643	356.728	423.584	801.784	-554	3123	-5026	-38.780	218.610	-351.820	1455	30.684	
25280995	844	953	1718	411.872	465.064	838.384	-683	3008	-4940	-47.810	210.560	-345.800	1461	30.707	
25291317	830	883	1829	405.040	430.904	892.552	-785	2878	-4808	-54.950	201.460	-336.560	1461	30.707	
25301639	848	823	1973	413.824	401.624	962.824	-870	2742	-4653	-60.900	191.940	-325.710	1450	30.664	
25311961	963	846	2050	469.944	412.848	1000.400	-939	2598	-4493	-65.730	181.860	-314.510	1450	30.664	
25322283	1172	847	2200	571.936	413.336	1073.600	-987	2444	-4332	-69.090	171.080	-303.240	1474	30.758	
25332605	1378	916	2337	672.464	447.008	1140.456	-1015	2276	-4163	-71.050	159.320	-291.410	1474	30.758	
25342927	1552	1132	2340	757.376	552.416	1141.920	-1021	2099	-3977	-71.470	146.930	-278.390	1464	30.719	
25353249	1565	1263	2272	763.720	616.344	1108.736	-994	1921	-3772	-69.580	134.470	-264.040	1464	30.719	
25363571	1589	1277	2392	775.432	623.176	1167.296	-941	1754	-3544	-65.870	122.780	-248.080	1473	30.754	
25373893	1722	1495	2580	840.336	729.560	1259.040	-867	1597	-3290	-60.690	111.790	-230.300	1473	30.754	
25384215	1857	1774	2747	906.216	865.712	1340.536	-760	1442	-3013	-53.200	100.940	-210.910	1460	30.703	
25394537	2046	2060	2878	998.448	1005.280	1404.464	-612	1290	-2690	-42.840	90.300	-188.300	1460	30.703	
25404859	2029	2170	2986	990.152	1058.960	1457.168	-427	1145	-2281	-29.890	80.150	-159.670	1454	30.680	
25415181	1865	2204	3089	910.120	1075.552	1507.432	-224	1022	-1757	-15.680	71.540	-122.990	1454	30.680	
25425503	1720	2128	3060	839.360	1038.464	1493.280	-12	928	-1159	-0.840	64.960	-81.130	1456	30.688	
25435825	1613	1838	2871	787.144	896.944	1401.048	189	849	-581	13.230	59.430	-40.670	1456	30.688	
25446147	1450	1721	2688	707.600	839.848	1311.744	364	773	-114	25.480	54.110	-7.980	1456	30.688	
25456469	1281	1638	2455	625.128	799.344	1198.040	519	695	177	36.330	48.650	12.390	1456	30.688	
25466791	1278	1625	2374	623.664	793.000	1158.512	661	610	273	46.270	42.700	19.110	1465	30.723	
25477113	1092	1792	2373	532.896	874.496	1158.024	794	511	214	55.580	35.770	14.980	1465	30.723	
25487435	866	1802	2259	422.608	879.376	1102.392	928	414	72	64.960	28.980	5.040	1468	30.734	
25497757	709	1783	2091	345.992	870.104	1020.408	1054	326	-107	73.780	22.820	-7.490	1468	30.734	
25508079	487	1619	1889	237.656	790.072	921.832	1167	250	-284	81.690	17.500	-19.880	1465	30.723	
25518401	288	1432	1621	140.544	698.816	791.048	1257	192	-421	87.990	13.440	-29.470	1465	30.723	
25528723	200	1277	1363	97.600	623.176	665.144	1326	150	-495	92.820	10.500	-34.650	1469	30.738	
25539045	101	1200	1238	49.288	585.600	604.144	1382	117	-483	96.740	8.190	-33.810	1469	30.738	
25549367	-26	1158	1165	-12.688	565.104	568.520	1433	91	-386	100.310	6.370	-27.020	1480	30.781	
25559689	-122	1157	1103	-59.536	564.616	538.264	1482	70	-242	103.740	4.900	-16.940	1480	30.781	
25570011	-188	1155	1055	-91.744	563.640	514.840	1528	49	-114	106.960	3.430	-7.980	1470	30.742	
25580333	-236	1120	949	-115.168	546.560	463.112	1568	24	-60	109.760	1.680	-4.200	1470	30.742	
25590655	-234	1124	873	-114.192	548.512	426.024	1596	-6	-102	111.720	-0.420	-7.140	1468	30.734	
25600977	-241	1088	826	-117.608	530.944	403.088	1616	-39	-218	113.120	-2.730	-15.260	1468	30.734	
25611299	-225	1059	804	-109.800	516.792	392.352	1628	-71	-370	113.960	-4.970	-25.900	1472	30.750	
25621621	-179	1046	791	-87.352	510.448	386.008	1634	-104	-531	114.380	-7.280	-37.170	1472	30.750	
25631943	-145	1046	780	-70.760	510.448	380.640	1637	-134	-679	114.590	-9.380	-47.530	1467	30.730	
25642265	-110	994	709	-53.680	485.072	345.992	1634	-162	-790	114.380	-11.340	-55.300	1467	30.730	
25652587	-73	979	657	-35.624	477.752	320.616	1625	-187	-853	113.750	-13.090	-59.710	1467	30.730	
25662909	-18	962	575	-8.784	469.456	280.600	1610	-211	-875	112.700	-14.770	-61.250	1467	30.730	
25673231	40	969	505	19.520	472.872	246.440	1592	-235	-867	111.440	-16.450	-60.690	1476	30.766	
25683553	69	1044	578	33.672	509.472	282.064	1574	-259	-830	110.180	-18.130	-58.100	1476	30.766	
25693875	118	1166	610	57.584	569.008	297.680	1560	-284	-772	109.200	-19.880	-54.040	1476	30.766	
25704197	155	1246	624	75.640	608.048	304.512	1554	-309	-714	108.780	-21.630	-49.980	1476	30.766	
25714519	172	1319	617	83.936	643.672	301.096	1550	-337	-673	108.500	-23.590	-47.110	1470	30.742	
25724842	177	1438	614	86.376	701.744	299.632	1547	-367	-649	108.290	-25.690	-45.430	1470	30.742	
25735164	181	1568	620	88.328	765.184	302.560	1549	-398	-641	108.430	-27.860	-44.870	1478	30.773	
25745486	183	1725	621	89.304	841.800	303.048	1554	-430	-637	108.780	-30.100	-44.590	1478	30.773	
25755808	167	1875	641	81.496	915.000	312.808	1566	-462	-621	109.620	-32.340	-43.470	1486	30.805	
25766130	168	1958	622	81.984	955.504	303.536	1582	-493	-594	110.740	-34.510	-41.580	1486	30.805	
25776452	166	2034	511	81.008	992.592	249.368	1594	-525	-560	111.580	-36.750	-39.200	1468	30.734	
25786774	226	2142	417	110.288	1045.296	203.496	1602	-558	-525	112.140	-39.060	-36.750	1468	30.734	
25797096	305	2270	403	148.840	1107.760	196.664	1607	-596	-500	112.490	-41.720	-35.000	1473	30.754	
25807418	395	2488	463	192.760	1214.144	225.944	1615	-639	-474	113.050	-44.730	-33.180	1473	30.754	
25817740	514	2748	622	250.832	1341.024	303.536	1630	-690	-426	114.100	-48.300	-29.820	1467	30.730	
25828062	609	2926	806	297.192	1427.888	393.328	1658	-750	-363	116.060	-52.500	-25.410	1467	30.730	
25838384	658	3030	850	321.104	1478.640	414.800	1692	-818	-300	118.440	-57.260	-21.000	1465	30.723	
25848706	682	3038	827	332.816	1482.544	403.576	1725	-891	-230	120.750	-62.370	-16.100	1465	30.723	
25859028	628	2919	743	306.464	1424.472	362.584	1748	-962	-131	122.360	-67.340	-9.170	1475	30.762	
25869350	563	2812	616	274.744	1372.256	300.608	1756	-1027	10	122.920	-71.890	0.700	1475	30.762	
25879672	525	2716	540	256.200	1325.408	263.520	1749	-1085	185	122.430	-75.950	12.950	1470	30.742	
25889994	530	2655	506	258.640	1295.640	246.928	1729	-1136	369	121.030	-79.520	25.830	1470	30.742	
25900316	496	2592	468	242.048	1264.896	228.384	1696	-1186	548	118.720	-83.020	38.360	1475	30.762	
25910638	401	2590	458	195.688	1263.920	223.504	1652	-1227	717	115.640	-85.890	50.190	1475	30.762	
25920960	310	2535	483	151.280	1237.080	235.704	1600	-1257	869	112.000	-87.990	60.830	1469	30.738	
25931282	229	2451	486	111.752	1196.088	237.168	1542	-1274	991	107.940	-89.180	69.370	1469	30.738	
25941604	120	2377	487	58.560	1159.976	237.656	1478	-1280	1066	103.460	-89.600	74.620	1475	30.762	
25951926	-16	2284	450	-7.808	1114.592	219.600	1412	-1270	1099	98.840	-88.900	76.930	1475	30.762	
25962248	-110	2177	409	-53.680	1062.376	199.592	1340	-1246	1095	93.800	-87.220	76.650	1470	30.742	
25972570	-147	2009	338	-71.736	980.392	164.944	1263	-1209	1057	88.410	-84.630	73.990	1470	30.742	
25982892	-192	1842	224	-93.696	898.896	109.312	1175	-1166	983	82.250	-81.620	68.810	1474	30.758	
25993214	-209	1718	128	-101.992	838.384	62.464	1082	-1115	886	75.740	-78.050	62.020	1474	30.758	
26003536	-201	1610	72	-98.088	785.680	35.136	991	-1059	792	69.370	-74.130	55.440	1463	30.715	
26013858	-175	1515	52	-85.400	739.320	25.376	907	-1000	714	63.490	-70.000	49.980	1463	30.715	
26024180	-121	1465	71	-59.048	714.920	34.648	834	-942	656	58.380	-65.940	45.920	1477	30.770	
26034502	-103	1340	84	-50.264	653.920	40.992	767	-886	609	53.690	-62.020	42.630	1477	30.770	
26044824	-82	1236	-8	-40.016	603.168	-3.904	698	-832	559	48.860	-58.240	39.130	1466	30.727	
26055146	-62	1183	-90	-30.256	577.304	-43.920	627	-779	505	43.890	-54.530	35.350	1466	30.727	
26065468	-35	1136	-126	-17.080	554.368	-61.488	557	-728	455	38.990	-50.960	31.850	1473	30.754	
26075790	6	1130	-200	2.928	551.440	-97.600	489	-679	416	34.230	-47.530	29.120	1473	30.754	
26086112	50	1117	-243	24.400	545.096	-118.584	429	-633	390	30.030	-44.310	27.300	1469	30.738	
26096434	87	1136	-249	42.456	554.368	-121.512	376	-591	383	26.320	-41.370	26.810	1469	30.738	
26106756	138	1169	-294	67.344	570.472	-143.472	333	-554	396	23.310	-38.780	27.720	1474	30.758	
26117078	166	1166	-343	81.008	569.008	-167.384	298	-520	422	20.860	-36.400	29.540	1474	30.758	
26127400	218	1178	-384	106.384	574.864	-187.392	270	-492	444	18.900	-34.440	31.080	1470	30.742	
26137722	285	1223	-468	139.080	596.824	-228.384	246	-471	449	17.220	-32.970	31.430	1470	30.742	
26148044	368	1294	-566	179.584	631.472	-276.208	229	-458	440	16.030	-32.060	30.800	1473	30.754	
26158366	434	1366	-624	211.792	666.608	-304.512	223	-452	425	15.610	-31.640	29.750	1473	30.754	
26168688	466	1434	-649	227.408	699.792	-316.712	225	-452	409	15.750	-31.640	28.630	1475	30.762	
26179010	477	1522	-720	232.776	742.736	-351.360	233	-455	399	16.310	-31.850	27.930	1475	30.762	
