Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	
27247528	-3156	-5470	5266	-385.032	-667.340	642.452	
27267835	-3161	-5459	5258	-385.642	-665.998	641.476	
27288144	-3169	-5449	5260	-386.618	-664.778	641.720	
27308454	-3165	-5455	5269	-386.130	-665.510	642.818	
27328763	-3158	-5443	5281	-385.276	-664.046	644.282	
27349074	-3151	-5456	5291	-384.422	-665.632	645.502	
27369384	-3152	-5466	5284	-384.544	-666.852	644.648	
27389695	-3157	-5473	5279	-385.154	-667.706	644.038	
27410004	-3147	-5478	5278	-383.934	-668.316	643.916	
27430310	-3138	-5468	5284	-382.836	-667.096	644.648	
27450615	-3128	-5459	5286	-381.616	-665.998	644.892	
27470922	-3120	-5460	5292	-380.640	-666.120	645.624	
27491231	-3117	-5467	5295	-380.274	-666.974	645.990	
27511538	-3125	-5468	5294	-381.250	-667.096	645.868	
27531848	-3124	-5466	5289	-381.128	-666.852	645.258	
27552157	-3147	-5462	5291	-383.934	-666.364	645.502	
27572465	-3151	-5473	5294	-384.422	-667.706	645.868	
27592776	-3162	-5469	5278	-385.764	-667.218	643.916	
27613083	-3160	-5533	5300	-385.520	-675.026	646.600	
27633391	-3240	-5766	5332	-395.280	-703.452	650.504	
27653700	-3313	-5853	5473	-404.186	-714.066	667.706	
27674006	-3327	-5800	5568	-405.894	-707.600	679.296	
27694317	-3345	-5684	5757	-408.090	-693.448	702.354	
27714626	-3518	-5687	6160	-429.196	-693.814	751.520	
27734935	-3769	-5545	6423	-459.818	-676.490	783.606	
27755244	-3728	-5736	6045	-454.816	-699.792	737.490	
27775552	-3539	-6199	6069	-431.758	-756.278	740.418	
27795859	-3809	-6112	6783	-464.698	-745.664	827.526	
27816167	-3818	-5757	7212	-465.796	-702.354	879.864	
27836473	-3422	-6334	7071	-417.484	-772.748	862.662	
27856782	-3123	-6516	7353	-381.006	-794.952	897.066	
27877090	-2823	-6375	7759	-344.406	-777.750	946.598	
27897397	-2594	-6438	7783	-316.468	-785.436	949.526	
27917705	-2105	-5423	7457	-256.810	-661.606	909.754	
27938014	-1729	-4244	7499	-210.938	-517.768	914.878	
27958323	-1352	-3906	7453	-164.944	-476.532	909.266	
27978633	-766	-3979	7329	-93.452	-485.438	894.138	
27998943	-202	-3395	7435	-24.644	-414.190	907.070	
28019251	213	-2702	7276	25.986	-329.644	887.672	
28039560	353	-3008	6881	43.066	-366.976	839.482	
28059870	692	-3436	6190	84.424	-419.192	755.180	
28080181	1365	-3351	5748	166.530	-408.822	701.256	
28100491	1925	-3358	5967	234.850	-409.676	727.974	
28120802	1938	-3761	5924	236.436	-458.842	722.728	
28141110	1972	-4419	5659	240.584	-539.118	690.398	
28161420	2283	-4503	5344	278.526	-549.366	651.968	
28181728	2312	-4070	5077	282.064	-496.540	619.394	
28202037	2202	-3572	5320	268.644	-435.784	649.040	
28222345	1651	-3850	5420	201.422	-469.700	661.240	
28242652	928	-4252	4702	113.216	-518.744	573.644	
28262960	593	-4414	4313	72.346	-538.508	526.186	
28283269	-71	-4335	4418	-8.662	-528.870	538.996	
28303578	-1741	-5473	5050	-212.402	-667.706	616.100	
28323886	-2267	-6988	5420	-276.574	-852.536	661.240	
28344198	-1398	-5482	5595	-170.556	-668.804	682.590	
28364507	-1800	-4178	5999	-219.600	-509.716	731.878	
28384815	-1658	-5154	6237	-202.276	-628.788	760.914	
28405125	-704	-6437	5958	-85.888	-785.314	726.876	
28425434	-637	-7528	4910	-77.714	-918.416	599.020	
28445743	-690	-7564	4882	-84.180	-922.808	595.604	
28466050	-265	-6056	5770	-32.330	-738.832	703.940	
28486359	-240	-4407	5912	-29.280	-537.654	721.264	
28506668	-632	-3883	5643	-77.104	-473.726	688.446	
28526977	-1122	-5037	4677	-136.884	-614.514	570.594	
28547287	-1484	-6966	3802	-181.048	-849.852	463.844	
28567597	-1375	-6858	4081	-167.750	-836.676	497.882	
28587908	-926	-5798	4446	-112.972	-707.356	542.412	
28608218	-1016	-4914	4867	-123.952	-599.508	593.774	
28628526	-1294	-4107	5212	-157.868	-501.054	635.864	
28648834	-2071	-5544	5126	-252.662	-676.368	625.372	
28669141	-3241	-10880	5226	-395.402	-1327.360	637.572	
28689453	-1715	-13334	5469	-209.230	-1626.748	667.218	
28709764	-1137	-6858	5637	-138.714	-836.676	687.714	
28730074	-822	-3435	5832	-100.284	-419.070	711.504	
28750385	-832	-4775	6169	-101.504	-582.550	752.618	
28770697	-764	-7568	5829	-93.208	-923.296	711.138	
28791009	-663	-8183	5542	-80.886	-998.326	676.124	
28811317	-214	-7050	4752	-26.108	-860.100	579.744	
28831627	-182	-6946	3799	-22.204	-847.412	463.478	
28851937	-627	-8049	4280	-76.494	-981.978	522.160	
28872249	-226	-7345	4912	-27.572	-896.090	599.264	
28892558	5	-6215	4684	0.610	-758.230	571.448	
28912866	-172	-6656	4628	-20.984	-812.032	564.616	
28933175	-191	-6188	4639	-23.302	-754.936	565.958	
28953481	34	-5008	5619	4.148	-610.976	685.518	
28973786	-784	-6200	5352	-95.648	-756.400	652.944	
28994094	-451	-5548	5621	-55.022	-676.856	685.762	
29014401	-706	-4994	6330	-86.132	-609.268	772.260	
29034710	-1015	-4411	6339	-123.830	-538.142	773.358	
29055016	-1138	-2637	7469	-138.836	-321.714	911.218	
29075325	-1711	-2837	7244	-208.742	-346.114	883.768	
29095634	-1302	-5232	6574	-158.844	-638.304	802.028	
29115943	-511	-6193	6436	-62.342	-755.546	785.192	
29136254	-388	-6187	6007	-47.336	-754.814	732.854	
29156564	-442	-5396	6008	-53.924	-658.312	732.976	
29176874	-734	-5057	6399	-89.548	-616.954	780.678	
29197182	-704	-5053	6432	-85.888	-616.466	784.704	
29217493	-636	-4649	6600	-77.592	-567.178	805.200	
29237802	-844	-4587	6548	-102.968	-559.614	798.856	
29258109	-883	-4739	6358	-107.726	-578.158	775.676	
29278416	-930	-4843	6496	-113.460	-590.846	792.512	
29298725	-964	-5200	6801	-117.608	-634.400	829.722	
29319036	-711	-4900	6869	-86.742	-597.800	838.018	
29339345	-680	-4321	7380	-82.960	-527.162	900.360	
29359651	-728	-4732	7065	-88.816	-577.304	861.930	
29379959	-400	-5997	6129	-48.800	-731.634	747.738	
29400268	-432	-4948	6654	-52.704	-603.656	811.788	
29420576	-670	-4199	6941	-81.740	-512.278	846.802	
29440884	-747	-4449	7102	-91.134	-542.778	866.444	
29461191	-1149	-4972	7046	-140.178	-606.584	859.612	
29481500	-1366	-4576	8364	-166.652	-558.272	1020.408	
29501810	-2074	-5355	7879	-253.028	-653.310	961.238	
29522120	-1620	-5938	7477	-197.640	-724.436	912.194	
29542429	144	-5325	7413	17.568	-649.650	904.386	
29562739	1070	-5478	7645	130.540	-668.316	932.690	
29583049	659	-4006	8132	80.398	-488.732	992.104	
29603359	1281	-3103	8467	156.282	-378.566	1032.974	
29623670	1436	-3780	8181	175.192	-461.160	998.082	
29643979	1590	-3836	7685	193.980	-467.992	937.570	
29664287	1476	-3341	7240	180.072	-407.602	883.280	
29684595	1114	-2627	7085	135.908	-320.494	864.370	
29704903	903	-1737	6932	110.166	-211.914	845.704	
29725210	784	-1174	6495	95.648	-143.228	792.390	
29745520	634	-371	6713	77.348	-45.262	818.986	
29765831	367	392	7183	44.774	47.824	876.326	
29786141	-165	384	7078	-20.130	46.848	863.516	
29806450	-520	145	6854	-63.440	17.690	836.188	
29826756	-689	278	6981	-84.058	33.916	851.682	
29847065	-912	397	7319	-111.264	48.434	892.918	
29867376	-1004	391	7476	-122.488	47.702	912.072	
29887686	-1128	-259	7447	-137.616	-31.598	908.534	
29907997	-1066	-929	7492	-130.052	-113.338	914.024	
29928307	-1157	-657	7639	-141.154	-80.154	931.958	
29948618	-1630	-167	7974	-198.860	-20.374	972.828	
29968925	-1739	-7	8310	-212.158	-0.854	1013.820	
29989231	-1885	-115	8083	-229.970	-14.030	986.126	
30009536	-1827	-166	8010	-222.894	-20.252	977.220	
30029840	-1880	-113	8210	-229.360	-13.786	1001.620	
30050147	-1963	380	8456	-239.486	46.360	1031.632	
30070455	-1946	404	8398	-237.412	49.288	1024.556	
30090764	-1862	362	8316	-227.164	44.164	1014.552	
30111071	-1780	560	8171	-217.160	68.320	996.862	
30131382	-1495	514	7920	-182.390	62.708	966.240	
30151690	-1266	643	7982	-154.452	78.446	973.804	
30171996	-1473	389	7896	-179.706	47.458	963.312	
30192304	-1412	218	7957	-172.264	26.596	970.754	
30212610	-1404	103	7814	-171.288	12.566	953.308	
30232920	-1436	57	7786	-175.192	6.954	949.892	
30253229	-1545	-22	7791	-188.490	-2.684	950.502	
30273536	-1491	515	7845	-181.902	62.830	957.090	
30293844	-1774	790	8068	-216.428	96.380	984.296	
30314153	-1772	182	7790	-216.184	22.204	950.380	
30334462	-1399	29	8125	-170.678	3.538	991.250	
30354773	-1655	-60	8055	-201.910	-7.320	982.710	
30375083	-1351	231	8248	-164.822	28.182	1006.256	
30395391	-1221	-115	8277	-148.962	-14.030	1009.794	
30415701	-1288	-279	8140	-157.136	-34.038	993.080	
30436012	-1245	-445	7899	-151.890	-54.290	963.678	
30456324	-1126	-595	7949	-137.372	-72.590	969.778	
30476631	-1076	-157	8184	-131.272	-19.154	998.448	
30496942	-1254	95	8265	-152.988	11.590	1008.330	
30517252	-1440	-454	7956	-175.680	-55.388	970.632	
30537559	-1230	-896	7781	-150.060	-109.312	949.282	
30557870	-1018	-1178	7764	-124.196	-143.716	947.208	
30578178	-1059	-1187	7829	-129.198	-144.814	955.138	
30598484	-1209	-1041	8032	-147.498	-127.002	979.904	
30618789	-1339	-979	8031	-163.358	-119.438	979.782	
30639096	-1224	-1103	8038	-149.328	-134.566	980.636	
30659405	-1114	-1073	8023	-135.908	-130.906	978.806	
30679715	-1213	-1242	7954	-147.986	-151.524	970.388	
30700022	-1276	-1360	7995	-155.672	-165.920	975.390	
30720331	-1235	-1068	7993	-150.670	-130.296	975.146	
30740640	-1262	-934	7974	-153.964	-113.948	972.828	
30760949	-1228	-921	7983	-149.816	-112.362	973.926	
30781259	-1235	-1128	7989	-150.670	-137.616	974.658	
30801569	-1217	-1221	7988	-148.474	-148.962	974.536	
30821876	-1193	-1196	7952	-145.546	-145.912	970.144	
30842186	-1244	-1136	7965	-151.768	-138.592	971.730	
30862493	-1220	-1018	7974	-148.840	-124.196	972.828	
30882802	-1220	-1143	7977	-148.840	-139.446	973.194	
30903111	-1248	-1355	7879	-152.256	-165.310	961.238	
30923422	-1242	-1220	7980	-151.524	-148.840	973.560	
30943730	-1334	-1138	7935	-162.748	-138.836	968.070	
30964040	-1355	-1349	7772	-165.310	-164.578	948.184	
30984351	-1365	-1562	7800	-166.530	-190.564	951.600	
31004662	-1606	-1648	7762	-195.932	-201.056	946.964	
31024972	-1654	-1563	7741	-201.788	-190.686	944.402	
31045282	-1612	-1534	7956	-196.664	-187.148	970.632	
31065592	-2009	-1330	7974	-245.098	-162.260	972.828	
31085901	-2043	-471	8077	-249.246	-57.462	985.394	
31106210	-1430	13	8335	-174.460	1.586	1016.870	
31126520	-1497	264	8589	-182.634	32.208	1047.858	
31146830	-1819	146	7830	-221.918	17.812	955.260	
31167136	-1281	596	7705	-156.282	72.712	940.010	
31187444	-1294	238	7916	-157.868	29.036	965.752	
31207751	-1190	-123	7846	-145.180	-15.006	957.212	
31228059	-1019	-304	7874	-124.318	-37.088	960.628	
31248370	-1031	-286	7986	-125.782	-34.892	974.292	
31268681	-823	-307	8123	-100.406	-37.454	991.006	
31288991	-593	-432	8107	-72.346	-52.704	989.054	
31309302	-504	-269	8087	-61.488	-32.818	986.614	
31329615	-477	-465	8107	-58.194	-56.730	989.054	
31349925	-185	-429	8231	-22.570	-52.338	1004.182	
31370233	-184	-602	8052	-22.448	-73.444	982.344	
31390543	-54	-705	8019	-6.588	-86.010	978.318	
31410852	1	-472	8220	0.122	-57.584	1002.840	
31431164	-258	-987	8369	-31.476	-120.414	1021.018	
31451475	-148	-1402	8321	-18.056	-171.044	1015.162	
31471782	-33	-1310	8274	-4.026	-159.820	1009.428	
31492092	-289	-1198	8125	-35.258	-146.156	991.250	
31512403	-276	-986	8178	-33.672	-120.292	997.716	
31532714	-261	-864	8357	-31.842	-105.408	1019.554	
31553022	-363	-1288	8070	-44.286	-157.136	984.540	
31573331	-57	-1586	7878	-6.954	-193.492	961.116	
31593640	123	-1648	7800	15.006	-201.056	951.600	
31613949	147	-1352	7974	17.934	-164.944	972.828	
31634258	2	-1253	7700	0.244	-152.866	939.400	
31654570	63	-1283	7628	7.686	-156.526	930.616	
31674881	-25	-1054	7546	-3.050	-128.588	920.612	
31695190	-184	-842	7436	-22.448	-102.724	907.192	
31715501	-574	-692	7907	-70.028	-84.424	964.654	
31735814	-730	-1724	8249	-89.060	-210.328	1006.378	
31756124	-707	-1980	8050	-86.254	-241.560	982.100	
31776435	-403	-1164	7981	-49.166	-142.008	973.682	
31796746	-680	-796	8188	-82.960	-97.112	998.936	
31817057	-980	-911	8014	-119.560	-111.142	977.708	
31837369	-1026	-939	7837	-125.172	-114.558	956.114	
31857679	-623	-886	7947	-76.006	-108.092	969.534	
31877989	-639	-1142	7675	-77.958	-139.324	936.350	
31898297	-603	-1286	7630	-73.566	-156.892	930.860	
31918607	-556	-990	7868	-67.832	-120.780	959.896	
31938915	-770	-1116	7879	-93.940	-136.152	961.238	
31959226	-664	-1089	8054	-81.008	-132.858	982.588	
31979536	-790	-1355	8065	-96.380	-165.310	983.930	
31999848	-800	-1272	8119	-97.600	-155.184	990.518	
32020158	-856	-921	8265	-104.432	-112.362	1008.330	
32040465	-1209	-1081	8271	-147.498	-131.882	1009.062	
32060773	-1088	-1163	8236	-132.736	-141.886	1004.792	
32081083	-950	-1289	8289	-115.900	-157.258	1011.258	
32101395	-1073	-1277	8107	-130.906	-155.794	989.054	
32121705	-1090	-1358	8037	-132.980	-165.676	980.514	
32142011	-930	-1513	7948	-113.460	-184.586	969.656	
32162321	-929	-1426	7984	-113.338	-173.972	974.048	
32182632	-1027	-1143	8054	-125.294	-139.446	982.588	
32202941	-1065	-1161	7993	-129.930	-141.642	975.146	
32223253	-956	-1221	7843	-116.632	-148.962	956.846	
32243562	-897	-1019	7924	-109.434	-124.318	966.728	
32263872	-985	-1226	7860	-120.170	-149.572	958.920	
32284184	-876	-1346	7870	-106.872	-164.212	960.140	
32304496	-947	-1338	7947	-115.534	-163.236	969.534	
32324806	-1030	-1332	7869	-125.660	-162.504	960.018	
32345113	-897	-1320	7934	-109.434	-161.040	967.948	
32365422	-928	-1334	8107	-113.216	-162.748	989.054	
32385732	-1110	-1281	8264	-135.420	-156.282	1008.208	
32406041	-1126	-1354	8257	-137.372	-165.188	1007.354	
32426350	-1067	-1507	8157	-130.174	-183.854	995.154	
32446656	-1028	-1504	8148	-125.416	-183.488	994.056	
32466964	-1157	-1455	8032	-141.154	-177.510	979.904	
32487271	-1220	-1272	7905	-148.840	-155.184	964.410	
32507578	-1126	-1009	7908	-137.372	-123.098	964.776	
32527886	-1346	-907	7776	-164.212	-110.654	948.672	
32548195	-1491	-706	7487	-181.902	-86.132	913.414	
32568507	-1379	-730	7176	-168.238	-89.060	875.472	
32588819	-1110	-890	7033	-135.420	-108.580	858.026	
32609130	-988	-956	7352	-120.536	-116.632	896.944	
32629443	-863	-327	7774	-105.286	-39.894	948.428	
32649755	-841	-136	7998	-102.602	-16.592	975.756	
32670067	-994	-1319	7433	-121.268	-160.918	906.826	
32690377	-839	-2100	7229	-102.358	-256.200	881.938	
32710690	-224	-1292	7796	-27.328	-157.624	951.112	
32730999	-395	-1135	8002	-48.190	-138.470	976.244	
32751308	-869	-1716	7666	-106.018	-209.352	935.252	
32771620	-820	-2482	7337	-100.040	-302.804	895.114	
32791931	-289	-2517	7347	-35.258	-307.074	896.334	
32812243	-442	-2618	7505	-53.924	-319.396	915.610	
32832554	-922	-2906	7647	-112.484	-354.532	932.934	
32852867	-320	-2111	8488	-39.040	-257.542	1035.536	
32873177	-229	-3144	8377	-27.938	-383.568	1021.994	
32893486	-179	-4401	7751	-21.838	-536.922	945.622	
32913797	415	-3838	7688	50.630	-468.236	937.936	
32934105	781	-2357	7959	95.282	-287.554	970.998	
32954415	932	-2584	7833	113.704	-315.248	955.626	
32974725	775	-4348	7276	94.550	-530.456	887.672	
32995037	579	-5430	7242	70.638	-662.460	883.524	
33015344	1010	-4459	7587	123.220	-543.998	925.614	
33035651	1193	-3727	7260	145.546	-454.694	885.720	
33055961	1110	-3791	6790	135.420	-462.502	828.380	
33076267	1288	-3213	6638	157.136	-391.986	809.836	
33096576	964	-3504	6533	117.608	-427.488	797.026	
33116883	399	-5246	6555	48.678	-640.012	799.710	
33137192	431	-4820	7028	52.582	-588.040	857.416	
33157502	442	-3504	7273	53.924	-427.488	887.306	
33177812	328	-3496	7042	40.016	-426.512	859.124	
33198120	69	-4986	7032	8.418	-608.292	857.904	
33218428	362	-4149	7625	44.164	-506.178	930.250	
33238737	-121	-2867	7974	-14.762	-349.774	972.828	
33259046	-312	-3106	7975	-38.064	-378.932	972.950	
33279358	-302	-3045	8035	-36.844	-371.490	980.270	
33299667	-434	-3426	7739	-52.948	-417.972	944.158	
33319977	-339	-3939	7139	-41.358	-480.558	870.958	
33340286	-405	-4039	6970	-49.410	-492.758	850.340	
33360594	-425	-3747	7118	-51.850	-457.134	868.396	
33380904	-397	-4062	7147	-48.434	-495.564	871.934	
33401212	-309	-4299	7159	-37.698	-524.478	873.398	
33421521	-335	-4127	7096	-40.870	-503.494	865.712	
33441827	-494	-4299	7323	-60.268	-524.478	893.406	
33462138	-439	-4339	7339	-53.558	-529.358	895.358	
33482448	-401	-4215	7186	-48.922	-514.230	876.692	
33502757	-450	-4064	6835	-54.900	-495.808	833.870	
33523065	-509	-3796	6611	-62.098	-463.112	806.542	
33543375	-570	-3854	6603	-69.540	-470.188	805.566	
33563682	-482	-4127	7035	-58.804	-503.494	858.270	
33583989	-536	-4741	7326	-65.392	-578.402	893.772	
33604297	-504	-4333	7531	-61.488	-528.626	918.782	
33624606	-480	-3913	7368	-58.560	-477.386	898.896	
33644916	-538	-4000	7184	-65.636	-488.000	876.448	
33665227	-516	-4313	7175	-62.952	-526.186	875.350	
33685537	-542	-4179	7168	-66.124	-509.838	874.496	
33705847	-575	-4105	7165	-70.150	-500.810	874.130	
33726158	-472	-4204	7118	-57.584	-512.888	868.396	
33746466	-333	-4262	6955	-40.626	-519.964	848.510	
33766778	-346	-4122	6892	-42.212	-502.884	840.824	
33787087	-425	-4276	6922	-51.850	-521.672	844.484	
33807396	-464	-4335	6998	-56.608	-528.870	853.756	
33827706	-487	-4349	7022	-59.414	-530.578	856.684	
33848018	-447	-4238	6920	-54.534	-517.036	844.240	
33868332	-454	-4198	6865	-55.388	-512.156	837.530	
33888646	-470	-4244	6886	-57.340	-517.768	840.092	
33908958	-478	-4331	7005	-58.316	-528.382	854.610	
33929268	-493	-4347	7103	-60.146	-530.334	866.566	
33949580	-468	-4235	7067	-57.096	-516.670	862.174	
33969891	-530	-4218	6957	-64.660	-514.596	848.754	
33990201	-496	-4224	6883	-60.512	-515.328	839.726	
34010510	-429	-4186	6882	-52.338	-510.692	839.604	
34030821	-501	-4385	7019	-61.122	-534.970	856.318	
34051132	-543	-4420	7117	-66.246	-539.240	868.274	
34071444	-504	-4205	7036	-61.488	-513.010	858.392	
34091754	-502	-4129	6898	-61.244	-503.738	841.556	
34112064	-503	-4226	6857	-61.366	-515.572	836.554	
34132376	-517	-4276	6910	-63.074	-521.672	843.020	
34152688	-517	-4332	6992	-63.074	-528.504	853.024	
34172999	-460	-4310	7062	-56.120	-525.820	861.564	
34193310	-474	-4256	7004	-57.828	-519.232	854.488	
34213619	-528	-4173	6951	-64.416	-509.106	848.022	
34233928	-511	-4173	6921	-62.342	-509.106	844.362	
34254239	-475	-4274	6955	-57.950	-521.428	848.510	
34274548	-478	-4314	6978	-58.316	-526.308	851.316	
34294859	-501	-4232	6972	-61.122	-516.304	850.584	
34315169	-569	-4248	7016	-69.418	-518.256	855.952	
34335481	-614	-4394	7118	-74.908	-536.068	868.396	
34355790	-398	-4277	7037	-48.556	-521.794	858.514	
34376099	-437	-4241	6964	-53.314	-517.402	849.608	
34396407	-455	-4343	6817	-55.510	-529.846	831.674	
34416713	-406	-4399	6789	-49.532	-536.678	828.258	
34437023	-521	-4366	6873	-63.562	-532.652	838.506	
34457332	-514	-4353	6965	-62.708	-531.066	849.730	
34477643	-411	-4359	6931	-50.142	-531.798	845.582	
34497954	-487	-4386	6885	-59.414	-535.092	839.970	
34518266	-523	-4373	6911	-63.806	-533.506	843.142	
34538577	-482	-4314	6913	-58.804	-526.308	843.386	
34558887	-498	-4347	6906	-60.756	-530.334	842.532	
34579199	-440	-4273	6906	-53.680	-521.306	842.532	
34599509	-461	-4304	6895	-56.242	-525.088	841.190	
34619819	-527	-4434	6975	-64.294	-540.948	850.950	
34640130	-476	-4386	6991	-58.072	-535.092	852.902	
34660441	-463	-4294	6908	-56.486	-523.868	842.776	
34680751	-507	-4296	6868	-61.854	-524.112	837.896	
34701060	-487	-4281	6899	-59.414	-522.282	841.678	
34721368	-500	-4310	6923	-61.000	-525.820	844.606	
34741678	-525	-4381	6970	-64.050	-534.482	850.340	
34761987	-521	-4416	7027	-63.562	-538.752	857.294	
34782298	-480	-4256	6958	-58.560	-519.232	848.876	
34802612	-478	-4257	6858	-58.316	-519.354	836.676	
34822923	-482	-4299	6861	-58.804	-524.478	837.042	
34843233	-502	-4344	6947	-61.244	-529.968	847.534	
34863541	-492	-4370	7026	-60.024	-533.140	857.172	
34883850	-493	-4292	6969	-60.146	-523.624	850.218	
34904161	-511	-4235	6882	-62.342	-516.670	839.604	
34924471	-457	-4292	6875	-55.754	-523.624	838.750	
34944782	-449	-4382	6966	-54.778	-534.604	849.852	
34965094	-500	-4323	7013	-61.000	-527.406	855.586	
34985406	-526	-4248	6981	-64.172	-518.256	851.682	
35005716	-498	-4248	6918	-60.756	-518.256	843.996	
35026027	-486	-4307	6907	-59.292	-525.454	842.654	
35046337	-500	-4311	6938	-61.000	-525.942	846.436	
35066645	-514	-4330	6935	-62.708	-528.260	846.070	
35086952	-526	-4382	6975	-64.172	-534.604	850.950	
35107258	-496	-4326	6964	-60.512	-527.772	849.608	
35127565	-502	-4237	6911	-61.244	-516.914	843.142	
35147874	-515	-4274	6893	-62.830	-521.428	840.946	
35168184	-518	-4338	6948	-63.196	-529.236	847.656	
35188494	-526	-4329	6975	-64.172	-528.138	850.950	
35208803	-502	-4303	6988	-61.244	-524.966	852.536	
35229116	-485	-4281	6942	-59.170	-522.282	846.924	
35249427	-464	-4325	6910	-56.608	-527.650	843.020	
35269734	-502	-4343	6898	-61.244	-529.846	841.556	
35290042	-522	-4304	6915	-63.684	-525.088	843.630	
35310350	-451	-4290	6930	-55.022	-523.380	845.460	
35330659	-495	-4324	6958	-60.390	-527.528	848.876	
